Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
37 	 115.2 	 104.3 	 0.1000 	 1.1451 	 0.6148 	 1.1021 	 0.6174 	 0.4284 	 0.2624 	 0.1408 	 0.2809
38 	 118.9 	 107.0 	 0.1000 	 1.1419 	 0.6127 	 1.0630 	 0.6367 	 0.4557 	 0.2900 	 0.1677 	 0.2967
39 	 116.6 	 106.1 	 0.1000 	 1.1390 	 0.6126 	 1.0536 	 0.6417 	 0.4508 	 0.2735 	 0.1447 	 0.2810
40 	 108.0 	 96.7 	 0.1000 	 1.1384 	 0.6147 	 1.0420 	 0.6490 	 0.4547 	 0.2733 	 0.1502 	 0.2816
41 	 112.5 	 101.2 	 0.1000 	 1.1421 	 0.6114 	 1.0552 	 0.6481 	 0.4490 	 0.2728 	 0.1479 	 0.2798
42 	 112.8 	 101.9 	 0.1000 	 1.1391 	 0.6149 	 1.0937 	 0.6296 	 0.4521 	 0.2897 	 0.1506 	 0.2899
43 	 117.1 	 103.9 	 0.1000 	 1.1408 	 0.6138 	 1.0657 	 0.6373 	 0.4557 	 0.2944 	 0.1673 	 0.2991
44 	 111.7 	 100.9 	 0.1000 	 1.1466 	 0.6129 	 1.0901 	 0.6231 	 0.4264 	 0.2544 	 0.1334 	 0.2727
45 	 102.3 	 93.0 	 0.1000 	 1.1379 	 0.6140 	 1.0870 	 0.6275 	 0.4522 	 0.2831 	 0.1551 	 0.2910
46 	 95.4 	 86.3 	 0.1000 	 1.1385 	 0.6170 	 1.0500 	 0.6464 	 0.4542 	 0.2783 	 0.1532 	 0.2832
47 	 94.4 	 85.5 	 0.1000 	 1.1387 	 0.6153 	 1.0631 	 0.6346 	 0.4408 	 0.2701 	 0.1413 	 0.2784
48 	 92.8 	 84.0 	 0.1000 	 1.1328 	 0.6196 	 1.0605 	 0.6367 	 0.4500 	 0.2837 	 0.1603 	 0.2937
49 	 92.3 	 83.3 	 0.0100 	 1.1352 	 0.6153 	 1.0471 	 0.6428 	 0.4586 	 0.2873 	 0.1539 	 0.2910
50 	 92.0 	 83.0 	 0.0100 	 1.0173 	 0.6680 	 0.9458 	 0.6953 	 0.5011 	 0.3155 	 0.1784 	 0.2961
51 	 92.9 	 84.1 	 0.0100 	 0.9861 	 0.6828 	 0.9320 	 0.6972 	 0.5146 	 0.3291 	 0.1904 	 0.3073
52 	 91.9 	 83.0 	 0.0100 	 0.9719 	 0.6896 	 0.9304 	 0.6974 	 0.5099 	 0.3322 	 0.1935 	 0.3088
53 	 92.1 	 83.1 	 0.0100 	 0.9646 	 0.6939 	 0.9187 	 0.7035 	 0.5160 	 0.3331 	 0.1939 	 0.3097
54 	 91.3 	 82.3 	 0.0100 	 0.9585 	 0.6934 	 0.9156 	 0.7005 	 0.5203 	 0.3322 	 0.1925 	 0.3100
55 	 91.8 	 83.1 	 0.0100 	 0.9532 	 0.6946 	 0.9142 	 0.7037 	 0.5188 	 0.3382 	 0.1980 	 0.3126
56 	 91.8 	 82.9 	 0.0100 	 0.9480 	 0.6989 	 0.9089 	 0.7101 	 0.5263 	 0.3437 	 0.1978 	 0.3102
57 	 91.6 	 82.8 	 0.0100 	 0.9458 	 0.6972 	 0.9067 	 0.7065 	 0.5235 	 0.3327 	 0.1884 	 0.3060
58 	 91.8 	 83.2 	 0.0100 	 0.9426 	 0.7009 	 0.9083 	 0.7096 	 0.5188 	 0.3269 	 0.1899 	 0.3037
59 	 91.7 	 83.1 	 0.0100 	 0.9398 	 0.7032 	 0.9043 	 0.7099 	 0.5242 	 0.3402 	 0.1990 	 0.3106
60 	 92.8 	 84.0 	 0.0100 	 0.9395 	 0.6997 	 0.9031 	 0.7086 	 0.5283 	 0.3469 	 0.2096 	 0.3192
61 	 92.1 	 83.3 	 0.0100 	 0.9336 	 0.7032 	 0.8971 	 0.7114 	 0.5267 	 0.3430 	 0.2004 	 0.3105
62 	 91.9 	 83.1 	 0.0100 	 0.9320 	 0.7027 	 0.8974 	 0.7075 	 0.5280 	 0.3457 	 0.2049 	 0.3166
63 	 91.4 	 82.6 	 0.0100 	 0.9328 	 0.7031 	 0.9012 	 0.7082 	 0.5243 	 0.3415 	 0.1940 	 0.3116
64 	 91.7 	 82.6 	 0.0100 	 0.9283 	 0.7054 	 0.8988 	 0.7053 	 0.5318 	 0.3574 	 0.2150 	 0.3288
65 	 91.2 	 82.3 	 0.0100 	 0.9284 	 0.7050 	 0.9038 	 0.7038 	 0.5245 	 0.3424 	 0.2022 	 0.3160
66 	 91.2 	 82.7 	 0.0100 	 0.9280 	 0.7064 	 0.8961 	 0.7128 	 0.5286 	 0.3436 	 0.2013 	 0.3132
67 	 91.3 	 82.6 	 0.0100 	 0.9276 	 0.7048 	 0.9056 	 0.7053 	 0.5288 	 0.3583 	 0.2185 	 0.3279
68 	 91.2 	 82.4 	 0.0100 	 0.9300 	 0.7049 	 0.8946 	 0.7112 	 0.5297 	 0.3520 	 0.2079 	 0.3186
69 	 91.5 	 82.5 	 0.0100 	 0.9224 	 0.7073 	 0.8962 	 0.7118 	 0.5331 	 0.3626 	 0.2160 	 0.3238
70 	 91.5 	 82.8 	 0.0100 	 0.9242 	 0.7062 	 0.8903 	 0.7137 	 0.5299 	 0.3536 	 0.2094 	 0.3176
71 	 91.3 	 82.4 	 0.0100 	 0.9212 	 0.7070 	 0.8963 	 0.7076 	 0.5287 	 0.3457 	 0.2072 	 0.3197
72 	 91.6 	 82.7 	 0.0100 	 0.9227 	 0.7055 	 0.8966 	 0.7112 	 0.5269 	 0.3471 	 0.2058 	 0.3183
73 	 91.3 	 82.4 	 0.0100 	 0.9218 	 0.7068 	 0.8826 	 0.7185 	 0.5354 	 0.3598 	 0.2166 	 0.3235
74 	 91.2 	 82.6 	 0.0010 	 0.9182 	 0.7068 	 0.9023 	 0.7084 	 0.5244 	 0.3416 	 0.2042 	 0.3152
75 	 91.6 	 82.6 	 0.0010 	 0.8863 	 0.7256 	 0.8635 	 0.7265 	 0.5451 	 0.3570 	 0.2116 	 0.3193
76 	 91.2 	 82.3 	 0.0010 	 0.8752 	 0.7317 	 0.8635 	 0.7256 	 0.5449 	 0.3592 	 0.2159 	 0.3217
77 	 91.6 	 82.8 	 0.0010 	 0.8729 	 0.7310 	 0.8586 	 0.7265 	 0.5471 	 0.3639 	 0.2203 	 0.3253
78 	 88.3 	 80.1 	 0.0010 	 0.8712 	 0.7305 	 0.8574 	 0.7274 	 0.5456 	 0.3606 	 0.2183 	 0.3226
79 	 87.9 	 79.4 	 0.0010 	 0.8687 	 0.7322 	 0.8580 	 0.7270 	 0.5497 	 0.3659 	 0.2186 	 0.3248
80 	 88.3 	 79.9 	 0.0010 	 0.8686 	 0.7336 	 0.8563 	 0.7270 	 0.5483 	 0.3646 	 0.2179 	 0.3233
81 	 88.6 	 80.4 	 0.0010 	 0.8683 	 0.7334 	 0.8552 	 0.7286 	 0.5452 	 0.3599 	 0.2173 	 0.3218
