Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
44 	 59.6 	 50.4 	 0.1000 	 1.1483 	 0.6105 	 1.0859 	 0.6251 	 0.4373 	 0.2676 	 0.1504 	 0.2853
45 	 61.3 	 52.1 	 0.1000 	 1.1411 	 0.6111 	 1.0498 	 0.6416 	 0.4655 	 0.3012 	 0.1684 	 0.2982
46 	 60.6 	 51.3 	 0.1000 	 1.1410 	 0.6105 	 1.0642 	 0.6378 	 0.4515 	 0.2824 	 0.1450 	 0.2848
47 	 61.5 	 51.8 	 0.1000 	 1.1382 	 0.6134 	 1.0271 	 0.6525 	 0.4558 	 0.2807 	 0.1558 	 0.2855
48 	 61.0 	 51.8 	 0.1000 	 1.1357 	 0.6159 	 1.0624 	 0.6319 	 0.4506 	 0.2888 	 0.1636 	 0.2980
49 	 61.0 	 51.5 	 0.0100 	 1.1385 	 0.6114 	 1.0355 	 0.6463 	 0.4693 	 0.3059 	 0.1730 	 0.3069
50 	 61.4 	 51.7 	 0.0100 	 1.0171 	 0.6676 	 0.9384 	 0.6911 	 0.5070 	 0.3330 	 0.1939 	 0.3101
51 	 61.5 	 52.0 	 0.0100 	 0.9826 	 0.6812 	 0.9228 	 0.6968 	 0.5198 	 0.3458 	 0.2062 	 0.3196
52 	 61.2 	 52.1 	 0.0100 	 0.9687 	 0.6882 	 0.9218 	 0.6973 	 0.5182 	 0.3494 	 0.2095 	 0.3232
53 	 61.1 	 51.4 	 0.0100 	 0.9619 	 0.6912 	 0.9101 	 0.7010 	 0.5241 	 0.3497 	 0.2106 	 0.3254
54 	 61.3 	 51.4 	 0.0100 	 0.9561 	 0.6924 	 0.9018 	 0.7057 	 0.5255 	 0.3523 	 0.2090 	 0.3216
55 	 61.6 	 52.5 	 0.0100 	 0.9488 	 0.6960 	 0.9025 	 0.7004 	 0.5251 	 0.3527 	 0.2107 	 0.3278
56 	 62.0 	 52.2 	 0.0100 	 0.9443 	 0.6984 	 0.8952 	 0.7083 	 0.5311 	 0.3561 	 0.2146 	 0.3254
57 	 61.4 	 51.7 	 0.0100 	 0.9438 	 0.6962 	 0.9031 	 0.7040 	 0.5232 	 0.3480 	 0.2055 	 0.3211
58 	 61.0 	 51.5 	 0.0100 	 0.9387 	 0.6997 	 0.9088 	 0.7021 	 0.5217 	 0.3436 	 0.2001 	 0.3184
59 	 61.3 	 51.9 	 0.0100 	 0.9356 	 0.7029 	 0.8930 	 0.7091 	 0.5319 	 0.3586 	 0.2166 	 0.3280
60 	 62.0 	 52.1 	 0.0100 	 0.9348 	 0.6987 	 0.8941 	 0.7040 	 0.5353 	 0.3653 	 0.2205 	 0.3350
61 	 61.1 	 51.7 	 0.0100 	 0.9295 	 0.7029 	 0.8954 	 0.7026 	 0.5263 	 0.3545 	 0.2100 	 0.3251
62 	 61.5 	 52.5 	 0.0100 	 0.9279 	 0.7039 	 0.8818 	 0.7118 	 0.5340 	 0.3610 	 0.2165 	 0.3276
63 	 62.0 	 52.6 	 0.0100 	 0.9277 	 0.7051 	 0.8987 	 0.7023 	 0.5246 	 0.3540 	 0.2136 	 0.3289
64 	 61.8 	 52.0 	 0.0100 	 0.9245 	 0.7038 	 0.8908 	 0.7049 	 0.5371 	 0.3745 	 0.2329 	 0.3440
65 	 61.4 	 52.0 	 0.0100 	 0.9244 	 0.7053 	 0.8896 	 0.7049 	 0.5388 	 0.3579 	 0.2163 	 0.3319
66 	 60.7 	 51.3 	 0.0100 	 0.9232 	 0.7053 	 0.8732 	 0.7182 	 0.5389 	 0.3588 	 0.2159 	 0.3251
67 	 61.9 	 52.1 	 0.0100 	 0.9226 	 0.7053 	 0.8906 	 0.7048 	 0.5414 	 0.3712 	 0.2379 	 0.3458
68 	 61.1 	 51.4 	 0.0100 	 0.9242 	 0.7043 	 0.8824 	 0.7111 	 0.5388 	 0.3689 	 0.2194 	 0.3351
69 	 61.3 	 51.7 	 0.0100 	 0.9180 	 0.7076 	 0.8842 	 0.7106 	 0.5381 	 0.3738 	 0.2309 	 0.3404
70 	 61.4 	 51.6 	 0.0100 	 0.9192 	 0.7060 	 0.8850 	 0.7099 	 0.5339 	 0.3641 	 0.2197 	 0.3310
71 	 61.3 	 51.8 	 0.0100 	 0.9178 	 0.7083 	 0.8886 	 0.7026 	 0.5362 	 0.3647 	 0.2266 	 0.3397
72 	 61.6 	 52.2 	 0.0100 	 0.9173 	 0.7074 	 0.8884 	 0.7049 	 0.5318 	 0.3672 	 0.2270 	 0.3385
73 	 62.0 	 52.0 	 0.0100 	 0.9163 	 0.7078 	 0.8707 	 0.7178 	 0.5465 	 0.3750 	 0.2300 	 0.3390
74 	 60.8 	 51.3 	 0.0010 	 0.9142 	 0.7078 	 0.9050 	 0.6990 	 0.5306 	 0.3628 	 0.2191 	 0.3348
75 	 61.3 	 51.6 	 0.0010 	 0.8802 	 0.7251 	 0.8554 	 0.7236 	 0.5494 	 0.3784 	 0.2290 	 0.3370
76 	 60.9 	 51.0 	 0.0010 	 0.8695 	 0.7307 	 0.8547 	 0.7252 	 0.5499 	 0.3792 	 0.2345 	 0.3397
77 	 61.6 	 52.3 	 0.0010 	 0.8657 	 0.7301 	 0.8465 	 0.7263 	 0.5566 	 0.3842 	 0.2374 	 0.3441
78 	 61.6 	 52.0 	 0.0010 	 0.8638 	 0.7350 	 0.8484 	 0.7251 	 0.5533 	 0.3835 	 0.2379 	 0.3418
79 	 61.1 	 51.6 	 0.0010 	 0.8623 	 0.7342 	 0.8516 	 0.7237 	 0.5530 	 0.3856 	 0.2344 	 0.3429
80 	 61.2 	 52.0 	 0.0010 	 0.8614 	 0.7339 	 0.8464 	 0.7251 	 0.5518 	 0.3818 	 0.2351 	 0.3410
81 	 61.8 	 52.2 	 0.0010 	 0.8598 	 0.7347 	 0.8482 	 0.7233 	 0.5489 	 0.3811 	 0.2328 	 0.3405
82 	 60.9 	 51.4 	 0.0010 	 0.8589 	 0.7359 	 0.8480 	 0.7239 	 0.5541 	 0.3871 	 0.2429 	 0.3470
83 	 61.2 	 51.9 	 0.0010 	 0.8581 	 0.7357 	 0.8432 	 0.7283 	 0.5557 	 0.3863 	 0.2398 	 0.3440
84 	 61.2 	 52.1 	 0.0010 	 0.8556 	 0.7369 	 0.8527 	 0.7211 	 0.5489 	 0.3826 	 0.2339 	 0.3441
85 	 61.3 	 51.6 	 0.0010 	 0.8550 	 0.7355 	 0.8419 	 0.7267 	 0.5588 	 0.3886 	 0.2389 	 0.3452
86 	 61.8 	 52.4 	 0.0010 	 0.8544 	 0.7382 	 0.8424 	 0.7271 	 0.5598 	 0.3882 	 0.2397 	 0.3480
87 	 61.5 	 51.8 	 0.0010 	 0.8544 	 0.7380 	 0.8444 	 0.7248 	 0.5552 	 0.3828 	 0.2339 	 0.3430
88 	 60.3 	 50.8 	 0.0010 	 0.8527 	 0.7387 	 0.8430 	 0.7256 	 0.5560 	 0.3857 	 0.2370 	 0.3447
89 	 61.2 	 51.4 	 0.0010 	 0.8532 	 0.7375 	 0.8426 	 0.7261 	 0.5543 	 0.3850 	 0.2402 	 0.3445
90 	 62.3 	 52.5 	 0.0010 	 0.8517 	 0.7387 	 0.8422 	 0.7275 	 0.5570 	 0.3881 	 0.2431 	 0.3468
91 	 60.6 	 51.3 	 0.0010 	 0.8514 	 0.7391 	 0.8404 	 0.7282 	 0.5557 	 0.3917 	 0.2463 	 0.3486
92 	 60.9 	 51.5 	 0.0010 	 0.8480 	 0.7392 	 0.8362 	 0.7292 	 0.5594 	 0.3929 	 0.2448 	 0.3487
93 	 61.1 	 51.7 	 0.0010 	 0.8465 	 0.7414 	 0.8397 	 0.7269 	 0.5560 	 0.3873 	 0.2384 	 0.3447
94 	 61.7 	 51.9 	 0.0010 	 0.8462 	 0.7407 	 0.8382 	 0.7291 	 0.5574 	 0.3907 	 0.2422 	 0.3460
95 	 61.7 	 51.8 	 0.0010 	 0.8474 	 0.7391 	 0.8344 	 0.7278 	 0.5635 	 0.3940 	 0.2480 	 0.3510
96 	 61.2 	 51.7 	 0.0010 	 0.8459 	 0.7418 	 0.8392 	 0.7251 	 0.5574 	 0.3866 	 0.2390 	 0.3471
97 	 61.5 	 52.0 	 0.0010 	 0.8471 	 0.7393 	 0.8373 	 0.7293 	 0.5576 	 0.3893 	 0.2377 	 0.3434
98 	 61.1 	 51.7 	 0.0010 	 0.8455 	 0.7411 	 0.8374 	 0.7276 	 0.5577 	 0.3920 	 0.2463 	 0.3498
99 	 60.9 	 51.4 	 0.0010 	 0.8445 	 0.7413 	 0.8332 	 0.7297 	 0.5601 	 0.3925 	 0.2436 	 0.3477
Total train time: 101.5501 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
95 	 0.8344 	 0.7278 	 0.5635 	 0.3940 	 0.2480 	 0.3510 	 9.7912
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8332 	 0.7297 	 0.5601 	 0.3925 	 0.2436 	 0.3477 	 9.8076
