Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
52 	 80.3 	 68.6 	 0.0100 	 0.8862 	 0.7058 	 1.0184 	 0.6763 	 0.4678 	 0.2647 	 0.1294 	 0.2626
53 	 81.1 	 69.1 	 0.0100 	 0.8795 	 0.7101 	 1.0244 	 0.6675 	 0.4665 	 0.2631 	 0.1277 	 0.2653
54 	 74.9 	 64.2 	 0.0100 	 0.8741 	 0.7110 	 1.0299 	 0.6691 	 0.4597 	 0.2618 	 0.1221 	 0.2604
55 	 79.5 	 66.9 	 0.0100 	 0.8659 	 0.7136 	 1.0042 	 0.6738 	 0.4711 	 0.2723 	 0.1309 	 0.2679
56 	 80.0 	 67.5 	 0.0100 	 0.8632 	 0.7143 	 1.0051 	 0.6833 	 0.4774 	 0.2731 	 0.1292 	 0.2636
57 	 80.4 	 69.3 	 0.0100 	 0.8592 	 0.7154 	 1.0049 	 0.6779 	 0.4667 	 0.2683 	 0.1238 	 0.2599
58 	 75.8 	 65.1 	 0.0100 	 0.8560 	 0.7177 	 1.0219 	 0.6627 	 0.4658 	 0.2701 	 0.1368 	 0.2704
59 	 74.6 	 63.1 	 0.0100 	 0.8540 	 0.7190 	 0.9890 	 0.6833 	 0.4809 	 0.2797 	 0.1368 	 0.2702
60 	 77.1 	 66.0 	 0.0100 	 0.8530 	 0.7175 	 0.9931 	 0.6852 	 0.4799 	 0.2797 	 0.1347 	 0.2683
61 	 76.9 	 65.4 	 0.0100 	 0.8467 	 0.7230 	 1.0034 	 0.6774 	 0.4701 	 0.2757 	 0.1371 	 0.2690
62 	 78.5 	 66.8 	 0.0100 	 0.8455 	 0.7216 	 1.0077 	 0.6776 	 0.4713 	 0.2735 	 0.1302 	 0.2665
63 	 78.1 	 65.9 	 0.0100 	 0.8462 	 0.7223 	 1.0172 	 0.6730 	 0.4640 	 0.2717 	 0.1264 	 0.2635
64 	 79.9 	 67.6 	 0.0100 	 0.8422 	 0.7243 	 0.9623 	 0.6993 	 0.4973 	 0.2977 	 0.1502 	 0.2767
65 	 79.8 	 67.8 	 0.0100 	 0.8432 	 0.7217 	 0.9916 	 0.6835 	 0.4736 	 0.2755 	 0.1370 	 0.2685
66 	 76.8 	 65.1 	 0.0100 	 0.8445 	 0.7233 	 0.9921 	 0.6894 	 0.4757 	 0.2712 	 0.1277 	 0.2627
67 	 82.1 	 71.6 	 0.0100 	 0.8414 	 0.7236 	 0.9657 	 0.7037 	 0.4944 	 0.3022 	 0.1540 	 0.2793
68 	 74.7 	 64.1 	 0.0100 	 0.8464 	 0.7204 	 0.9721 	 0.6935 	 0.4857 	 0.2870 	 0.1435 	 0.2728
69 	 77.1 	 66.0 	 0.0100 	 0.8396 	 0.7235 	 0.9575 	 0.7043 	 0.4990 	 0.2959 	 0.1484 	 0.2765
70 	 78.0 	 66.8 	 0.0100 	 0.8394 	 0.7245 	 0.9785 	 0.6910 	 0.4860 	 0.2842 	 0.1409 	 0.2700
71 	 75.2 	 64.4 	 0.0100 	 0.8377 	 0.7248 	 1.0000 	 0.6714 	 0.4764 	 0.2886 	 0.1460 	 0.2772
72 	 76.6 	 64.8 	 0.0100 	 0.8360 	 0.7246 	 0.9908 	 0.6845 	 0.4750 	 0.2797 	 0.1466 	 0.2753
73 	 74.6 	 63.1 	 0.0100 	 0.8377 	 0.7237 	 0.9765 	 0.6877 	 0.4879 	 0.2917 	 0.1503 	 0.2775
74 	 75.9 	 65.3 	 0.0010 	 0.8353 	 0.7249 	 0.9992 	 0.6855 	 0.4714 	 0.2728 	 0.1347 	 0.2639
75 	 76.5 	 66.0 	 0.0010 	 0.7986 	 0.7435 	 0.9508 	 0.7069 	 0.4966 	 0.2938 	 0.1434 	 0.2718
76 	 70.7 	 60.4 	 0.0010 	 0.7812 	 0.7509 	 0.9625 	 0.6995 	 0.4918 	 0.2902 	 0.1468 	 0.2734
77 	 70.4 	 59.9 	 0.0010 	 0.7776 	 0.7526 	 0.9462 	 0.7083 	 0.5003 	 0.2997 	 0.1499 	 0.2759
78 	 74.4 	 63.6 	 0.0010 	 0.7748 	 0.7511 	 0.9524 	 0.7034 	 0.4973 	 0.2959 	 0.1504 	 0.2754
79 	 74.8 	 62.9 	 0.0010 	 0.7733 	 0.7517 	 0.9464 	 0.7056 	 0.5015 	 0.3044 	 0.1505 	 0.2768
80 	 74.7 	 64.2 	 0.0010 	 0.7717 	 0.7531 	 0.9546 	 0.7053 	 0.4960 	 0.2937 	 0.1474 	 0.2730
81 	 75.5 	 64.3 	 0.0010 	 0.7704 	 0.7556 	 0.9598 	 0.6989 	 0.4948 	 0.2929 	 0.1488 	 0.2743
82 	 77.0 	 65.6 	 0.0010 	 0.7695 	 0.7523 	 0.9484 	 0.7052 	 0.5006 	 0.3023 	 0.1538 	 0.2783
83 	 78.2 	 67.3 	 0.0010 	 0.7684 	 0.7549 	 0.9543 	 0.7035 	 0.4968 	 0.2966 	 0.1527 	 0.2777
84 	 76.6 	 65.1 	 0.0010 	 0.7645 	 0.7570 	 0.9500 	 0.7081 	 0.4999 	 0.2974 	 0.1501 	 0.2748
85 	 76.6 	 65.1 	 0.0010 	 0.7656 	 0.7550 	 0.9491 	 0.7045 	 0.5026 	 0.3028 	 0.1523 	 0.2790
86 	 79.0 	 68.0 	 0.0010 	 0.7626 	 0.7590 	 0.9392 	 0.7092 	 0.5076 	 0.3061 	 0.1592 	 0.2822
87 	 78.3 	 66.4 	 0.0010 	 0.7633 	 0.7579 	 0.9538 	 0.7046 	 0.4978 	 0.2954 	 0.1496 	 0.2751
88 	 80.0 	 68.0 	 0.0010 	 0.7620 	 0.7582 	 0.9421 	 0.7111 	 0.5020 	 0.2999 	 0.1523 	 0.2757
89 	 83.2 	 71.6 	 0.0010 	 0.7623 	 0.7577 	 0.9441 	 0.7093 	 0.5038 	 0.3034 	 0.1532 	 0.2772
90 	 76.2 	 65.0 	 0.0010 	 0.7628 	 0.7582 	 0.9418 	 0.7130 	 0.5037 	 0.3037 	 0.1551 	 0.2774
91 	 78.4 	 67.2 	 0.0010 	 0.7624 	 0.7595 	 0.9426 	 0.7101 	 0.5039 	 0.3056 	 0.1567 	 0.2794
92 	 79.5 	 68.3 	 0.0010 	 0.7591 	 0.7585 	 0.9356 	 0.7148 	 0.5075 	 0.3069 	 0.1548 	 0.2783
93 	 80.0 	 68.1 	 0.0010 	 0.7582 	 0.7578 	 0.9453 	 0.7089 	 0.5022 	 0.2987 	 0.1513 	 0.2745
94 	 82.3 	 70.9 	 0.0010 	 0.7594 	 0.7590 	 0.9514 	 0.7086 	 0.4974 	 0.2968 	 0.1492 	 0.2741
95 	 77.9 	 66.5 	 0.0010 	 0.7591 	 0.7593 	 0.9370 	 0.7096 	 0.5095 	 0.3088 	 0.1590 	 0.2825
96 	 76.6 	 65.2 	 0.0010 	 0.7566 	 0.7607 	 0.9458 	 0.7121 	 0.4991 	 0.2998 	 0.1518 	 0.2751
97 	 78.5 	 67.4 	 0.0010 	 0.7578 	 0.7597 	 0.9500 	 0.7088 	 0.5001 	 0.2986 	 0.1460 	 0.2735
98 	 77.6 	 66.2 	 0.0010 	 0.7563 	 0.7602 	 0.9355 	 0.7120 	 0.5089 	 0.3055 	 0.1585 	 0.2802
99 	 79.5 	 68.3 	 0.0010 	 0.7542 	 0.7604 	 0.9350 	 0.7144 	 0.5089 	 0.3055 	 0.1549 	 0.2784
Total train time: 126.2335 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
95 	 0.9370 	 0.7096 	 0.5095 	 0.3088 	 0.1590 	 0.2825 	 11.0880
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.9350 	 0.7144 	 0.5089 	 0.3055 	 0.1549 	 0.2784 	 11.7652
