Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
25 	 47.3 	 43.0 	 0.1000 	 1.1292 	 0.6149 	 1.0753 	 0.6401 	 0.4384 	 0.2630 	 0.1398 	 0.2748
26 	 47.1 	 42.8 	 0.1000 	 1.1231 	 0.6185 	 1.0332 	 0.6534 	 0.4582 	 0.2764 	 0.1457 	 0.2782
27 	 47.1 	 42.7 	 0.1000 	 1.1297 	 0.6157 	 1.0525 	 0.6543 	 0.4611 	 0.2780 	 0.1365 	 0.2748
28 	 46.6 	 42.5 	 0.1000 	 1.1225 	 0.6189 	 1.0961 	 0.6270 	 0.4270 	 0.2564 	 0.1451 	 0.2814
29 	 47.2 	 43.0 	 0.1000 	 1.1239 	 0.6170 	 1.0593 	 0.6387 	 0.4429 	 0.2769 	 0.1579 	 0.2882
30 	 47.0 	 42.7 	 0.1000 	 1.1222 	 0.6182 	 1.0437 	 0.6405 	 0.4550 	 0.2867 	 0.1567 	 0.2898
31 	 47.1 	 42.5 	 0.1000 	 1.1196 	 0.6205 	 1.0237 	 0.6546 	 0.4670 	 0.2881 	 0.1558 	 0.2852
32 	 47.4 	 42.9 	 0.1000 	 1.1176 	 0.6218 	 1.0608 	 0.6407 	 0.4553 	 0.2794 	 0.1570 	 0.2909
33 	 47.2 	 42.9 	 0.1000 	 1.1172 	 0.6180 	 1.0564 	 0.6385 	 0.4526 	 0.2788 	 0.1465 	 0.2826
34 	 47.4 	 42.9 	 0.1000 	 1.1184 	 0.6233 	 1.0208 	 0.6576 	 0.4730 	 0.3004 	 0.1640 	 0.2971
35 	 47.5 	 43.1 	 0.1000 	 1.1137 	 0.6208 	 1.0593 	 0.6403 	 0.4601 	 0.2919 	 0.1657 	 0.2986
36 	 47.7 	 43.2 	 0.1000 	 1.1116 	 0.6225 	 1.0766 	 0.6359 	 0.4431 	 0.2745 	 0.1471 	 0.2808
37 	 47.4 	 43.0 	 0.1000 	 1.1174 	 0.6228 	 1.0458 	 0.6391 	 0.4550 	 0.2919 	 0.1629 	 0.2965
38 	 47.4 	 43.0 	 0.1000 	 1.1141 	 0.6237 	 1.0448 	 0.6358 	 0.4617 	 0.3033 	 0.1831 	 0.3130
39 	 47.0 	 42.7 	 0.1000 	 1.1080 	 0.6256 	 1.0225 	 0.6558 	 0.4648 	 0.2930 	 0.1641 	 0.2931
40 	 47.2 	 43.0 	 0.1000 	 1.1104 	 0.6244 	 1.0463 	 0.6409 	 0.4587 	 0.2899 	 0.1569 	 0.2921
41 	 47.6 	 43.4 	 0.1000 	 1.1160 	 0.6199 	 1.0217 	 0.6529 	 0.4695 	 0.3042 	 0.1754 	 0.3022
42 	 47.5 	 43.0 	 0.1000 	 1.1087 	 0.6219 	 1.0707 	 0.6355 	 0.4624 	 0.2965 	 0.1670 	 0.3006
43 	 46.8 	 42.4 	 0.1000 	 1.1114 	 0.6228 	 1.0310 	 0.6499 	 0.4644 	 0.2973 	 0.1706 	 0.2978
44 	 46.7 	 42.3 	 0.1000 	 1.1135 	 0.6216 	 1.0782 	 0.6258 	 0.4360 	 0.2677 	 0.1443 	 0.2825
45 	 47.4 	 43.0 	 0.1000 	 1.1077 	 0.6234 	 1.0449 	 0.6511 	 0.4655 	 0.2951 	 0.1635 	 0.2928
46 	 46.9 	 42.6 	 0.1000 	 1.1076 	 0.6247 	 1.0298 	 0.6581 	 0.4634 	 0.2855 	 0.1547 	 0.2818
47 	 47.7 	 43.4 	 0.1000 	 1.1106 	 0.6216 	 1.0175 	 0.6609 	 0.4654 	 0.2810 	 0.1568 	 0.2867
48 	 46.8 	 42.5 	 0.1000 	 1.1004 	 0.6285 	 1.0390 	 0.6413 	 0.4585 	 0.2979 	 0.1674 	 0.3001
49 	 47.8 	 43.3 	 0.0100 	 1.1030 	 0.6244 	 1.0059 	 0.6638 	 0.4828 	 0.3208 	 0.1843 	 0.3088
50 	 47.6 	 43.0 	 0.0100 	 0.9771 	 0.6817 	 0.9098 	 0.7060 	 0.5222 	 0.3379 	 0.1963 	 0.3104
51 	 47.8 	 43.4 	 0.0100 	 0.9444 	 0.6960 	 0.8950 	 0.7123 	 0.5342 	 0.3484 	 0.2094 	 0.3193
52 	 47.0 	 42.6 	 0.0100 	 0.9304 	 0.7012 	 0.8949 	 0.7148 	 0.5296 	 0.3518 	 0.2123 	 0.3202
53 	 47.2 	 42.9 	 0.0100 	 0.9232 	 0.7043 	 0.8780 	 0.7184 	 0.5402 	 0.3560 	 0.2114 	 0.3218
54 	 47.1 	 42.7 	 0.0100 	 0.9157 	 0.7070 	 0.8767 	 0.7181 	 0.5406 	 0.3570 	 0.2147 	 0.3234
55 	 48.3 	 43.6 	 0.0100 	 0.9086 	 0.7077 	 0.8716 	 0.7161 	 0.5420 	 0.3614 	 0.2204 	 0.3293
56 	 47.2 	 42.4 	 0.0100 	 0.9041 	 0.7096 	 0.8687 	 0.7260 	 0.5462 	 0.3636 	 0.2215 	 0.3250
57 	 47.0 	 42.7 	 0.0100 	 0.9016 	 0.7117 	 0.8675 	 0.7245 	 0.5459 	 0.3564 	 0.2131 	 0.3219
58 	 47.9 	 43.5 	 0.0100 	 0.8986 	 0.7123 	 0.8695 	 0.7227 	 0.5454 	 0.3508 	 0.2106 	 0.3202
59 	 46.9 	 42.4 	 0.0100 	 0.8952 	 0.7157 	 0.8651 	 0.7216 	 0.5490 	 0.3651 	 0.2270 	 0.3314
60 	 48.1 	 43.4 	 0.0100 	 0.8941 	 0.7130 	 0.8578 	 0.7255 	 0.5548 	 0.3675 	 0.2245 	 0.3304
61 	 47.3 	 42.7 	 0.0100 	 0.8872 	 0.7159 	 0.8610 	 0.7225 	 0.5476 	 0.3619 	 0.2196 	 0.3263
62 	 47.3 	 43.2 	 0.0100 	 0.8861 	 0.7162 	 0.8543 	 0.7301 	 0.5515 	 0.3646 	 0.2267 	 0.3280
63 	 47.8 	 43.4 	 0.0100 	 0.8857 	 0.7187 	 0.8616 	 0.7242 	 0.5442 	 0.3667 	 0.2178 	 0.3263
64 	 47.2 	 42.9 	 0.0100 	 0.8832 	 0.7191 	 0.8598 	 0.7220 	 0.5526 	 0.3857 	 0.2376 	 0.3452
65 	 47.3 	 42.9 	 0.0100 	 0.8836 	 0.7193 	 0.8694 	 0.7194 	 0.5414 	 0.3619 	 0.2227 	 0.3298
66 	 46.9 	 42.4 	 0.0100 	 0.8820 	 0.7195 	 0.8554 	 0.7263 	 0.5521 	 0.3667 	 0.2249 	 0.3287
67 	 47.5 	 42.8 	 0.0100 	 0.8807 	 0.7201 	 0.8692 	 0.7184 	 0.5512 	 0.3788 	 0.2404 	 0.3439
68 	 47.6 	 43.4 	 0.0100 	 0.8825 	 0.7185 	 0.8589 	 0.7250 	 0.5511 	 0.3706 	 0.2315 	 0.3344
69 	 47.4 	 43.0 	 0.0100 	 0.8765 	 0.7217 	 0.8578 	 0.7227 	 0.5544 	 0.3829 	 0.2368 	 0.3432
70 	 46.8 	 42.2 	 0.0100 	 0.8774 	 0.7203 	 0.8504 	 0.7281 	 0.5561 	 0.3800 	 0.2321 	 0.3359
71 	 47.4 	 43.1 	 0.0100 	 0.8747 	 0.7224 	 0.8580 	 0.7212 	 0.5521 	 0.3738 	 0.2323 	 0.3388
