Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
10 	 43.4 	 41.0 	 0.1000 	 1.0122 	 0.6430 	 0.9368 	 0.6725 	 0.5142 	 0.3647 	 0.2351 	 0.3537
11 	 43.7 	 41.1 	 0.1000 	 0.9970 	 0.6477 	 0.9057 	 0.6845 	 0.5344 	 0.3769 	 0.2460 	 0.3612
12 	 43.2 	 40.8 	 0.1000 	 0.9822 	 0.6565 	 0.9176 	 0.6758 	 0.5285 	 0.3818 	 0.2554 	 0.3759
13 	 44.3 	 41.9 	 0.1000 	 0.9837 	 0.6546 	 0.9780 	 0.6594 	 0.5276 	 0.3905 	 0.2627 	 0.3899
14 	 44.4 	 42.0 	 0.1000 	 0.9733 	 0.6587 	 0.9607 	 0.6581 	 0.5016 	 0.3498 	 0.2297 	 0.3598
15 	 43.7 	 41.2 	 0.1000 	 0.9650 	 0.6628 	 0.9548 	 0.6625 	 0.5297 	 0.3947 	 0.2682 	 0.3912
16 	 45.3 	 41.3 	 0.1000 	 0.9541 	 0.6664 	 0.9271 	 0.6761 	 0.5529 	 0.4245 	 0.2898 	 0.4089
17 	 43.4 	 40.9 	 0.1000 	 0.9577 	 0.6648 	 0.8676 	 0.6983 	 0.5524 	 0.3982 	 0.2615 	 0.3775
18 	 44.1 	 41.6 	 0.1000 	 0.9431 	 0.6684 	 0.9334 	 0.6744 	 0.5472 	 0.4125 	 0.2942 	 0.4154
19 	 44.7 	 42.0 	 0.1000 	 0.9406 	 0.6718 	 0.8626 	 0.7057 	 0.5581 	 0.4137 	 0.2839 	 0.3914
20 	 43.7 	 41.1 	 0.1000 	 0.9328 	 0.6727 	 0.8659 	 0.6955 	 0.5589 	 0.4164 	 0.2836 	 0.4021
21 	 44.1 	 41.7 	 0.1000 	 0.9335 	 0.6750 	 0.9020 	 0.6912 	 0.5436 	 0.3922 	 0.2546 	 0.3670
22 	 43.6 	 41.1 	 0.1000 	 0.9318 	 0.6736 	 0.8425 	 0.7054 	 0.5521 	 0.3944 	 0.2509 	 0.3655
23 	 42.8 	 40.4 	 0.1000 	 0.9242 	 0.6789 	 0.8707 	 0.6951 	 0.5407 	 0.3773 	 0.2474 	 0.3618
24 	 43.2 	 40.8 	 0.1000 	 0.9232 	 0.6777 	 0.9079 	 0.6837 	 0.5369 	 0.3899 	 0.2566 	 0.3746
25 	 43.4 	 40.9 	 0.1000 	 0.9171 	 0.6812 	 0.8845 	 0.6936 	 0.5347 	 0.3735 	 0.2410 	 0.3568
26 	 43.5 	 41.0 	 0.1000 	 0.9156 	 0.6812 	 0.8514 	 0.7061 	 0.5580 	 0.3928 	 0.2518 	 0.3670
27 	 43.6 	 41.1 	 0.1000 	 0.9183 	 0.6810 	 0.9063 	 0.6870 	 0.5412 	 0.3921 	 0.2564 	 0.3707
28 	 43.4 	 41.0 	 0.1000 	 0.9101 	 0.6828 	 0.8859 	 0.6866 	 0.5488 	 0.4014 	 0.2667 	 0.3976
29 	 42.6 	 40.1 	 0.1000 	 0.9089 	 0.6851 	 0.8968 	 0.6847 	 0.5438 	 0.3974 	 0.2707 	 0.3838
30 	 44.7 	 42.0 	 0.1000 	 0.9092 	 0.6853 	 0.8346 	 0.7076 	 0.5695 	 0.4208 	 0.2843 	 0.3959
31 	 43.4 	 41.0 	 0.1000 	 0.9025 	 0.6868 	 0.8579 	 0.7028 	 0.5514 	 0.4051 	 0.2706 	 0.3805
32 	 43.7 	 41.3 	 0.1000 	 0.9009 	 0.6882 	 0.8627 	 0.7024 	 0.5587 	 0.4061 	 0.2674 	 0.3797
33 	 43.2 	 40.6 	 0.1000 	 0.9004 	 0.6890 	 0.8494 	 0.7085 	 0.5574 	 0.4027 	 0.2689 	 0.3781
34 	 43.8 	 41.1 	 0.1000 	 0.9054 	 0.6868 	 0.8348 	 0.7113 	 0.5707 	 0.4167 	 0.2827 	 0.3891
35 	 44.0 	 41.5 	 0.1000 	 0.8941 	 0.6915 	 0.8561 	 0.7066 	 0.5701 	 0.4154 	 0.2762 	 0.3837
36 	 43.3 	 40.9 	 0.1000 	 0.9030 	 0.6856 	 0.8459 	 0.7063 	 0.5574 	 0.4035 	 0.2763 	 0.3825
37 	 43.7 	 41.2 	 0.1000 	 0.8993 	 0.6874 	 0.8507 	 0.7044 	 0.5498 	 0.3946 	 0.2618 	 0.3729
38 	 43.4 	 41.0 	 0.1000 	 0.8963 	 0.6883 	 0.8379 	 0.7059 	 0.5683 	 0.4277 	 0.3009 	 0.4107
39 	 44.2 	 41.7 	 0.1000 	 0.8932 	 0.6904 	 0.8405 	 0.7079 	 0.5612 	 0.4075 	 0.2720 	 0.3871
40 	 43.7 	 41.3 	 0.1000 	 0.8925 	 0.6923 	 0.8530 	 0.7031 	 0.5591 	 0.4133 	 0.2781 	 0.3858
41 	 43.9 	 41.4 	 0.1000 	 0.8982 	 0.6893 	 0.8581 	 0.7057 	 0.5661 	 0.4228 	 0.2978 	 0.4074
42 	 43.5 	 41.0 	 0.1000 	 0.8929 	 0.6925 	 0.8769 	 0.6892 	 0.5645 	 0.4336 	 0.3060 	 0.4224
43 	 44.4 	 41.9 	 0.1000 	 0.8907 	 0.6921 	 0.8739 	 0.7004 	 0.5565 	 0.4181 	 0.2898 	 0.3974
44 	 44.1 	 41.5 	 0.1000 	 0.8953 	 0.6892 	 0.8525 	 0.7022 	 0.5590 	 0.4078 	 0.2749 	 0.3874
45 	 43.4 	 41.0 	 0.1000 	 0.8861 	 0.6907 	 0.8578 	 0.7020 	 0.5644 	 0.4177 	 0.2840 	 0.3894
46 	 42.9 	 40.2 	 0.1000 	 0.8904 	 0.6922 	 0.8281 	 0.7151 	 0.5729 	 0.4285 	 0.2874 	 0.3947
47 	 44.1 	 41.6 	 0.1000 	 0.8920 	 0.6902 	 0.8151 	 0.7223 	 0.5709 	 0.4076 	 0.2701 	 0.3747
48 	 44.6 	 41.9 	 0.1000 	 0.8852 	 0.6929 	 0.8304 	 0.7123 	 0.5761 	 0.4344 	 0.3057 	 0.4127
49 	 240.1 	 226.9 	 0.0100 	 0.8898 	 0.6938 	 0.8307 	 0.7109 	 0.5820 	 0.4431 	 0.3181 	 0.4204
50 	 222.9 	 214.7 	 0.0100 	 0.7508 	 0.7464 	 0.7165 	 0.7566 	 0.6274 	 0.4769 	 0.3386 	 0.4257
51 	 161.9 	 153.7 	 0.0100 	 0.7104 	 0.7613 	 0.7005 	 0.7632 	 0.6357 	 0.4913 	 0.3544 	 0.4379
52 	 162.1 	 153.8 	 0.0100 	 0.6929 	 0.7672 	 0.6996 	 0.7616 	 0.6383 	 0.4978 	 0.3601 	 0.4467
53 	 167.3 	 158.7 	 0.0100 	 0.6837 	 0.7706 	 0.6846 	 0.7688 	 0.6389 	 0.5021 	 0.3622 	 0.4473
54 	 162.7 	 154.6 	 0.0100 	 0.6778 	 0.7730 	 0.6842 	 0.7688 	 0.6389 	 0.5016 	 0.3621 	 0.4454
55 	 158.1 	 149.6 	 0.0100 	 0.6694 	 0.7780 	 0.6826 	 0.7671 	 0.6428 	 0.5025 	 0.3631 	 0.4458
56 	 166.2 	 157.4 	 0.0100 	 0.6640 	 0.7794 	 0.6771 	 0.7732 	 0.6446 	 0.5080 	 0.3711 	 0.4468
57 	 52.3 	 50.2 	 0.0100 	 0.6625 	 0.7793 	 0.6788 	 0.7732 	 0.6420 	 0.5001 	 0.3622 	 0.4413
58 	 37.3 	 35.1 	 0.0100 	 0.6555 	 0.7825 	 0.6790 	 0.7699 	 0.6432 	 0.4990 	 0.3645 	 0.4434
59 	 38.3 	 35.8 	 0.0100 	 0.6557 	 0.7847 	 0.6767 	 0.7704 	 0.6467 	 0.5056 	 0.3724 	 0.4512
60 	 42.2 	 39.6 	 0.0100 	 0.6514 	 0.7833 	 0.6678 	 0.7721 	 0.6501 	 0.5142 	 0.3795 	 0.4580
61 	 38.9 	 36.7 	 0.0100 	 0.6460 	 0.7866 	 0.6667 	 0.7760 	 0.6475 	 0.5104 	 0.3685 	 0.4521
62 	 40.9 	 38.1 	 0.0100 	 0.6435 	 0.7879 	 0.6638 	 0.7810 	 0.6508 	 0.5098 	 0.3708 	 0.4474
63 	 41.7 	 39.3 	 0.0100 	 0.6466 	 0.7860 	 0.6796 	 0.7677 	 0.6449 	 0.5001 	 0.3568 	 0.4450
64 	 39.0 	 36.8 	 0.0100 	 0.6405 	 0.7882 	 0.6860 	 0.7601 	 0.6449 	 0.5104 	 0.3801 	 0.4701
65 	 42.1 	 39.8 	 0.0100 	 0.6406 	 0.7887 	 0.6826 	 0.7694 	 0.6399 	 0.4905 	 0.3517 	 0.4387
66 	 40.9 	 38.5 	 0.0100 	 0.6412 	 0.7890 	 0.6633 	 0.7751 	 0.6523 	 0.5133 	 0.3727 	 0.4492
67 	 40.5 	 38.2 	 0.0100 	 0.6356 	 0.7905 	 0.6735 	 0.7719 	 0.6489 	 0.5090 	 0.3716 	 0.4565
68 	 41.9 	 39.3 	 0.0100 	 0.6410 	 0.7871 	 0.6635 	 0.7749 	 0.6562 	 0.5116 	 0.3735 	 0.4508
69 	 41.6 	 39.1 	 0.0100 	 0.6340 	 0.7917 	 0.6684 	 0.7699 	 0.6509 	 0.5147 	 0.3827 	 0.4681
70 	 42.7 	 40.3 	 0.0100 	 0.6358 	 0.7896 	 0.6572 	 0.7768 	 0.6543 	 0.5232 	 0.3898 	 0.4713
71 	 40.3 	 37.9 	 0.0100 	 0.6330 	 0.7921 	 0.6773 	 0.7685 	 0.6476 	 0.5020 	 0.3660 	 0.4542
72 	 43.0 	 40.6 	 0.0100 	 0.6334 	 0.7914 	 0.6615 	 0.7793 	 0.6477 	 0.5097 	 0.3765 	 0.4522
73 	 41.2 	 38.7 	 0.0100 	 0.6312 	 0.7920 	 0.6632 	 0.7769 	 0.6530 	 0.5195 	 0.3922 	 0.4672
74 	 41.0 	 38.6 	 0.0010 	 0.6317 	 0.7928 	 0.6732 	 0.7727 	 0.6454 	 0.5023 	 0.3677 	 0.4486
75 	 42.0 	 39.4 	 0.0010 	 0.6003 	 0.8066 	 0.6382 	 0.7853 	 0.6613 	 0.5172 	 0.3817 	 0.4563
76 	 42.4 	 39.8 	 0.0010 	 0.5857 	 0.8120 	 0.6370 	 0.7844 	 0.6640 	 0.5227 	 0.3882 	 0.4634
77 	 42.5 	 39.9 	 0.0010 	 0.5790 	 0.8140 	 0.6310 	 0.7871 	 0.6661 	 0.5304 	 0.3989 	 0.4724
78 	 43.4 	 40.7 	 0.0010 	 0.5730 	 0.8173 	 0.6282 	 0.7891 	 0.6689 	 0.5300 	 0.3994 	 0.4707
79 	 42.1 	 39.8 	 0.0010 	 0.5723 	 0.8154 	 0.6288 	 0.7884 	 0.6683 	 0.5286 	 0.3973 	 0.4706
80 	 41.1 	 38.5 	 0.0010 	 0.5688 	 0.8165 	 0.6260 	 0.7892 	 0.6704 	 0.5328 	 0.3999 	 0.4734
81 	 42.9 	 40.5 	 0.0010 	 0.5669 	 0.8192 	 0.6269 	 0.7881 	 0.6695 	 0.5287 	 0.3942 	 0.4704
82 	 42.5 	 40.1 	 0.0010 	 0.5658 	 0.8184 	 0.6270 	 0.7860 	 0.6693 	 0.5360 	 0.4081 	 0.4828
83 	 39.5 	 37.0 	 0.0010 	 0.5633 	 0.8193 	 0.6253 	 0.7904 	 0.6688 	 0.5356 	 0.4079 	 0.4803
84 	 41.2 	 39.0 	 0.0010 	 0.5623 	 0.8206 	 0.6262 	 0.7879 	 0.6690 	 0.5319 	 0.4036 	 0.4785
85 	 41.3 	 39.0 	 0.0010 	 0.5611 	 0.8193 	 0.6237 	 0.7889 	 0.6687 	 0.5380 	 0.4082 	 0.4806
86 	 41.3 	 38.7 	 0.0010 	 0.5564 	 0.8235 	 0.6249 	 0.7906 	 0.6711 	 0.5372 	 0.4062 	 0.4784
87 	 41.6 	 39.2 	 0.0010 	 0.5577 	 0.8206 	 0.6266 	 0.7895 	 0.6704 	 0.5315 	 0.3988 	 0.4714
88 	 42.4 	 39.8 	 0.0010 	 0.5569 	 0.8217 	 0.6220 	 0.7901 	 0.6724 	 0.5375 	 0.4052 	 0.4789
89 	 41.8 	 39.4 	 0.0010 	 0.5567 	 0.8213 	 0.6243 	 0.7900 	 0.6713 	 0.5339 	 0.4021 	 0.4767
90 	 43.3 	 40.7 	 0.0010 	 0.5579 	 0.8221 	 0.6233 	 0.7899 	 0.6704 	 0.5352 	 0.4033 	 0.4774
91 	 45.4 	 42.8 	 0.0010 	 0.5555 	 0.8226 	 0.6232 	 0.7888 	 0.6738 	 0.5374 	 0.4068 	 0.4822
92 	 42.7 	 40.3 	 0.0010 	 0.5518 	 0.8230 	 0.6219 	 0.7879 	 0.6720 	 0.5374 	 0.4104 	 0.4827
93 	 42.7 	 40.3 	 0.0010 	 0.5521 	 0.8237 	 0.6228 	 0.7882 	 0.6722 	 0.5365 	 0.4025 	 0.4781
94 	 41.7 	 39.3 	 0.0010 	 0.5521 	 0.8242 	 0.6215 	 0.7910 	 0.6734 	 0.5333 	 0.4037 	 0.4805
95 	 43.4 	 40.7 	 0.0010 	 0.5516 	 0.8244 	 0.6184 	 0.7919 	 0.6758 	 0.5437 	 0.4125 	 0.4874
96 	 41.9 	 39.6 	 0.0010 	 0.5493 	 0.8267 	 0.6214 	 0.7900 	 0.6738 	 0.5384 	 0.4070 	 0.4830
97 	 42.8 	 40.4 	 0.0010 	 0.5520 	 0.8239 	 0.6201 	 0.7898 	 0.6712 	 0.5358 	 0.4034 	 0.4779
98 	 42.9 	 39.7 	 0.0010 	 0.5494 	 0.8253 	 0.6205 	 0.7882 	 0.6757 	 0.5410 	 0.4077 	 0.4836
99 	 53.0 	 49.8 	 0.0010 	 0.5481 	 0.8252 	 0.6186 	 0.7903 	 0.6750 	 0.5402 	 0.4076 	 0.4824
Total train time: 90.7932 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
95 	 0.6184 	 0.7919 	 0.6755 	 0.5437 	 0.4125 	 0.4875 	 3.9759
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.6186 	 0.7906 	 0.6746 	 0.5401 	 0.4073 	 0.4823 	 3.8673
