Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
26 	 50.5 	 46.2 	 0.1000 	 1.0870 	 0.6260 	 1.0812 	 0.6398 	 0.4286 	 0.2363 	 0.1064 	 0.2492
27 	 50.8 	 46.8 	 0.1000 	 1.1007 	 0.6226 	 1.1107 	 0.6345 	 0.4045 	 0.2133 	 0.0928 	 0.2351
28 	 50.8 	 46.7 	 0.1000 	 1.0865 	 0.6268 	 1.1067 	 0.6321 	 0.4155 	 0.2240 	 0.1052 	 0.2478
29 	 49.7 	 45.6 	 0.1000 	 1.0936 	 0.6238 	 1.1593 	 0.6008 	 0.3853 	 0.2161 	 0.1073 	 0.2500
30 	 51.2 	 47.1 	 0.1000 	 1.0812 	 0.6310 	 1.0884 	 0.6260 	 0.4216 	 0.2432 	 0.1135 	 0.2579
31 	 50.7 	 46.6 	 0.1000 	 1.0817 	 0.6281 	 1.1077 	 0.6320 	 0.4115 	 0.2244 	 0.1057 	 0.2452
32 	 50.2 	 46.1 	 0.1000 	 1.0814 	 0.6300 	 1.1383 	 0.6086 	 0.4026 	 0.2263 	 0.1154 	 0.2580
33 	 49.3 	 45.2 	 0.1000 	 1.0802 	 0.6287 	 1.0963 	 0.6372 	 0.4173 	 0.2241 	 0.1016 	 0.2426
34 	 50.3 	 46.0 	 0.1000 	 1.0789 	 0.6305 	 1.0715 	 0.6490 	 0.4364 	 0.2521 	 0.1183 	 0.2551
35 	 50.7 	 46.5 	 0.1000 	 1.0767 	 0.6314 	 1.1093 	 0.6217 	 0.4220 	 0.2436 	 0.1255 	 0.2641
36 	 50.0 	 46.0 	 0.1000 	 1.0676 	 0.6347 	 1.0916 	 0.6314 	 0.4123 	 0.2248 	 0.1106 	 0.2481
37 	 50.1 	 46.0 	 0.1000 	 1.0764 	 0.6308 	 1.1046 	 0.6207 	 0.4141 	 0.2329 	 0.1079 	 0.2524
38 	 50.5 	 46.5 	 0.1000 	 1.0742 	 0.6313 	 1.0850 	 0.6335 	 0.4296 	 0.2486 	 0.1271 	 0.2635
39 	 50.8 	 46.5 	 0.1000 	 1.0714 	 0.6312 	 1.0533 	 0.6578 	 0.4373 	 0.2487 	 0.1159 	 0.2511
40 	 50.5 	 46.5 	 0.1000 	 1.0754 	 0.6329 	 1.0981 	 0.6356 	 0.4124 	 0.2275 	 0.1007 	 0.2419
41 	 49.9 	 45.9 	 0.1000 	 1.0736 	 0.6327 	 1.0938 	 0.6385 	 0.4332 	 0.2531 	 0.1238 	 0.2632
42 	 49.9 	 45.9 	 0.1000 	 1.0686 	 0.6344 	 1.0897 	 0.6339 	 0.4367 	 0.2659 	 0.1377 	 0.2733
43 	 50.4 	 46.2 	 0.1000 	 1.0732 	 0.6334 	 1.1037 	 0.6265 	 0.4246 	 0.2503 	 0.1314 	 0.2682
44 	 50.4 	 46.5 	 0.1000 	 1.0782 	 0.6299 	 1.1547 	 0.6002 	 0.3989 	 0.2282 	 0.1095 	 0.2536
45 	 49.4 	 45.3 	 0.1000 	 1.0633 	 0.6318 	 1.0754 	 0.6410 	 0.4324 	 0.2482 	 0.1186 	 0.2578
46 	 51.0 	 47.0 	 0.1000 	 1.0704 	 0.6337 	 1.0887 	 0.6377 	 0.4248 	 0.2372 	 0.1214 	 0.2567
47 	 51.2 	 47.2 	 0.1000 	 1.0637 	 0.6353 	 1.0667 	 0.6468 	 0.4372 	 0.2538 	 0.1304 	 0.2635
48 	 50.0 	 45.9 	 0.1000 	 1.0620 	 0.6382 	 1.1250 	 0.6049 	 0.4171 	 0.2375 	 0.1145 	 0.2613
49 	 50.7 	 46.5 	 0.0100 	 1.0619 	 0.6353 	 1.0577 	 0.6414 	 0.4531 	 0.2740 	 0.1398 	 0.2762
50 	 50.9 	 46.6 	 0.0100 	 0.9271 	 0.6950 	 0.9820 	 0.6797 	 0.4768 	 0.2823 	 0.1433 	 0.2741
51 	 51.2 	 46.8 	 0.0100 	 0.8876 	 0.7070 	 0.9591 	 0.6902 	 0.4896 	 0.2973 	 0.1563 	 0.2826
52 	 51.3 	 47.1 	 0.0100 	 0.8731 	 0.7137 	 0.9548 	 0.6965 	 0.4855 	 0.2950 	 0.1553 	 0.2804
53 	 50.5 	 46.2 	 0.0100 	 0.8643 	 0.7168 	 0.9536 	 0.6949 	 0.4911 	 0.2955 	 0.1571 	 0.2814
54 	 50.9 	 46.6 	 0.0100 	 0.8598 	 0.7178 	 0.9536 	 0.6914 	 0.4953 	 0.2957 	 0.1496 	 0.2807
55 	 50.0 	 46.0 	 0.0100 	 0.8517 	 0.7187 	 0.9422 	 0.6945 	 0.4951 	 0.2987 	 0.1587 	 0.2832
56 	 51.2 	 46.8 	 0.0100 	 0.8501 	 0.7213 	 0.9445 	 0.6979 	 0.5007 	 0.3022 	 0.1580 	 0.2851
57 	 50.7 	 46.4 	 0.0100 	 0.8496 	 0.7196 	 0.9471 	 0.6960 	 0.4911 	 0.2967 	 0.1522 	 0.2792
58 	 50.0 	 46.1 	 0.0100 	 0.8469 	 0.7211 	 0.9766 	 0.6719 	 0.4800 	 0.2979 	 0.1590 	 0.2890
59 	 51.1 	 47.0 	 0.0100 	 0.8445 	 0.7229 	 0.9555 	 0.6905 	 0.4872 	 0.3049 	 0.1673 	 0.2906
60 	 50.9 	 46.9 	 0.0100 	 0.8430 	 0.7245 	 0.9444 	 0.6954 	 0.4972 	 0.3056 	 0.1628 	 0.2869
61 	 50.3 	 46.3 	 0.0100 	 0.8388 	 0.7255 	 0.9737 	 0.6772 	 0.4831 	 0.2916 	 0.1526 	 0.2811
62 	 49.8 	 45.6 	 0.0100 	 0.8358 	 0.7254 	 0.9384 	 0.6969 	 0.4941 	 0.3013 	 0.1553 	 0.2823
63 	 50.8 	 46.5 	 0.0100 	 0.8391 	 0.7248 	 0.9360 	 0.7004 	 0.5014 	 0.3136 	 0.1605 	 0.2869
64 	 49.0 	 44.7 	 0.0100 	 0.8339 	 0.7275 	 0.9279 	 0.7067 	 0.5073 	 0.3116 	 0.1666 	 0.2882
65 	 50.8 	 46.6 	 0.0100 	 0.8367 	 0.7264 	 0.9313 	 0.7050 	 0.5039 	 0.3064 	 0.1649 	 0.2889
66 	 50.1 	 46.0 	 0.0100 	 0.8341 	 0.7277 	 0.9453 	 0.6950 	 0.5008 	 0.3125 	 0.1662 	 0.2906
67 	 50.0 	 45.9 	 0.0100 	 0.8312 	 0.7274 	 0.9299 	 0.7039 	 0.5055 	 0.3217 	 0.1791 	 0.2958
68 	 50.5 	 46.4 	 0.0100 	 0.8351 	 0.7263 	 0.9609 	 0.6833 	 0.4857 	 0.2985 	 0.1641 	 0.2896
69 	 49.4 	 45.4 	 0.0100 	 0.8282 	 0.7277 	 0.9306 	 0.7041 	 0.5057 	 0.3081 	 0.1653 	 0.2844
70 	 50.9 	 46.5 	 0.0100 	 0.8266 	 0.7303 	 0.9309 	 0.7030 	 0.5117 	 0.3186 	 0.1714 	 0.2907
71 	 49.6 	 45.7 	 0.0100 	 0.8277 	 0.7289 	 0.9945 	 0.6585 	 0.4824 	 0.3016 	 0.1651 	 0.2946
72 	 51.9 	 47.9 	 0.0100 	 0.8241 	 0.7292 	 0.9456 	 0.6935 	 0.4934 	 0.3028 	 0.1576 	 0.2834
73 	 50.3 	 46.1 	 0.0100 	 0.8250 	 0.7289 	 0.9749 	 0.6735 	 0.4920 	 0.3069 	 0.1617 	 0.2905
74 	 49.8 	 45.5 	 0.0010 	 0.8253 	 0.7289 	 0.9511 	 0.6914 	 0.4882 	 0.3013 	 0.1618 	 0.2860
75 	 51.7 	 46.5 	 0.0010 	 0.7730 	 0.7542 	 0.9085 	 0.7104 	 0.5135 	 0.3201 	 0.1732 	 0.2912
76 	 50.3 	 46.2 	 0.0010 	 0.7596 	 0.7588 	 0.9126 	 0.7087 	 0.5092 	 0.3181 	 0.1740 	 0.2914
77 	 50.4 	 46.4 	 0.0010 	 0.7553 	 0.7605 	 0.9092 	 0.7093 	 0.5131 	 0.3230 	 0.1730 	 0.2924
78 	 51.8 	 47.7 	 0.0010 	 0.7533 	 0.7624 	 0.9073 	 0.7116 	 0.5164 	 0.3237 	 0.1745 	 0.2930
79 	 51.5 	 47.5 	 0.0010 	 0.7518 	 0.7611 	 0.9068 	 0.7099 	 0.5150 	 0.3212 	 0.1745 	 0.2924
80 	 49.8 	 45.6 	 0.0010 	 0.7487 	 0.7614 	 0.9074 	 0.7102 	 0.5143 	 0.3195 	 0.1716 	 0.2914
81 	 49.5 	 45.5 	 0.0010 	 0.7490 	 0.7629 	 0.9091 	 0.7097 	 0.5110 	 0.3171 	 0.1684 	 0.2893
82 	 50.9 	 46.8 	 0.0010 	 0.7490 	 0.7620 	 0.9087 	 0.7113 	 0.5112 	 0.3212 	 0.1761 	 0.2935
83 	 50.0 	 45.9 	 0.0010 	 0.7469 	 0.7647 	 0.9112 	 0.7057 	 0.5140 	 0.3259 	 0.1758 	 0.2954
84 	 51.4 	 47.3 	 0.0010 	 0.7448 	 0.7645 	 0.9076 	 0.7120 	 0.5121 	 0.3197 	 0.1695 	 0.2907
85 	 49.7 	 45.6 	 0.0010 	 0.7458 	 0.7638 	 0.9096 	 0.7053 	 0.5148 	 0.3268 	 0.1801 	 0.2974
86 	 49.9 	 45.8 	 0.0010 	 0.7425 	 0.7649 	 0.9093 	 0.7070 	 0.5159 	 0.3244 	 0.1797 	 0.2967
87 	 50.9 	 46.6 	 0.0010 	 0.7429 	 0.7650 	 0.9027 	 0.7164 	 0.5195 	 0.3255 	 0.1751 	 0.2914
88 	 50.0 	 45.9 	 0.0010 	 0.7419 	 0.7654 	 0.8947 	 0.7187 	 0.5236 	 0.3278 	 0.1766 	 0.2931
89 	 50.0 	 46.0 	 0.0010 	 0.7427 	 0.7644 	 0.9120 	 0.7052 	 0.5105 	 0.3246 	 0.1752 	 0.2954
90 	 49.8 	 45.8 	 0.0010 	 0.7417 	 0.7671 	 0.9149 	 0.7049 	 0.5098 	 0.3189 	 0.1716 	 0.2927
91 	 51.0 	 47.0 	 0.0010 	 0.7425 	 0.7660 	 0.9056 	 0.7160 	 0.5158 	 0.3223 	 0.1755 	 0.2917
92 	 50.7 	 46.8 	 0.0010 	 0.7370 	 0.7679 	 0.9056 	 0.7119 	 0.5163 	 0.3197 	 0.1706 	 0.2902
93 	 49.3 	 45.2 	 0.0010 	 0.7387 	 0.7655 	 0.9192 	 0.7057 	 0.5079 	 0.3138 	 0.1656 	 0.2875
94 	 50.1 	 46.1 	 0.0010 	 0.7398 	 0.7638 	 0.9041 	 0.7163 	 0.5166 	 0.3221 	 0.1683 	 0.2888
95 	 50.7 	 46.5 	 0.0010 	 0.7387 	 0.7690 	 0.8946 	 0.7183 	 0.5243 	 0.3293 	 0.1782 	 0.2952
96 	 51.0 	 47.0 	 0.0010 	 0.7390 	 0.7659 	 0.9058 	 0.7107 	 0.5173 	 0.3217 	 0.1739 	 0.2925
97 	 50.4 	 46.4 	 0.0010 	 0.7388 	 0.7656 	 0.9122 	 0.7095 	 0.5074 	 0.3167 	 0.1712 	 0.2895
98 	 50.7 	 46.6 	 0.0010 	 0.7359 	 0.7668 	 0.9098 	 0.7109 	 0.5118 	 0.3215 	 0.1747 	 0.2927
99 	 50.7 	 46.5 	 0.0010 	 0.7354 	 0.7682 	 0.8982 	 0.7165 	 0.5220 	 0.3225 	 0.1726 	 0.2906
Total train time: 86.8044 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
95 	 0.8947 	 0.7187 	 0.5245 	 0.3292 	 0.1784 	 0.2950 	 7.0140
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8982 	 0.7163 	 0.5216 	 0.3226 	 0.1726 	 0.2907 	 6.9375
