Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
32 	 38.7 	 36.6 	 0.1000 	 0.9101 	 0.6844 	 0.8933 	 0.6916 	 0.5457 	 0.3944 	 0.2498 	 0.3650
33 	 39.4 	 36.9 	 0.1000 	 0.9085 	 0.6843 	 0.8260 	 0.7126 	 0.5678 	 0.4116 	 0.2725 	 0.3784
34 	 39.3 	 37.1 	 0.1000 	 0.9045 	 0.6874 	 0.8381 	 0.7076 	 0.5666 	 0.4274 	 0.2981 	 0.4042
35 	 38.6 	 36.5 	 0.1000 	 0.9029 	 0.6874 	 0.8699 	 0.7031 	 0.5625 	 0.4104 	 0.2776 	 0.3855
36 	 38.7 	 36.5 	 0.1000 	 0.9054 	 0.6871 	 0.8470 	 0.7024 	 0.5630 	 0.4137 	 0.2781 	 0.3910
37 	 39.5 	 37.3 	 0.1000 	 0.9026 	 0.6879 	 0.8719 	 0.6925 	 0.5412 	 0.3922 	 0.2609 	 0.3705
38 	 39.3 	 37.2 	 0.1000 	 0.9072 	 0.6834 	 0.8563 	 0.6960 	 0.5563 	 0.4123 	 0.2796 	 0.3967
39 	 38.3 	 36.0 	 0.1000 	 0.8924 	 0.6909 	 0.8449 	 0.7108 	 0.5600 	 0.4081 	 0.2751 	 0.3859
40 	 39.5 	 37.4 	 0.1000 	 0.9008 	 0.6883 	 0.8442 	 0.7097 	 0.5585 	 0.4125 	 0.2743 	 0.3788
41 	 38.6 	 36.4 	 0.1000 	 0.9011 	 0.6876 	 0.8623 	 0.7020 	 0.5670 	 0.4191 	 0.2883 	 0.4012
42 	 38.5 	 36.3 	 0.1000 	 0.8933 	 0.6916 	 0.8595 	 0.6979 	 0.5671 	 0.4341 	 0.3069 	 0.4151
43 	 39.6 	 37.4 	 0.1000 	 0.8985 	 0.6900 	 0.8622 	 0.6960 	 0.5645 	 0.4305 	 0.3015 	 0.4090
44 	 39.7 	 37.6 	 0.1000 	 0.8998 	 0.6888 	 0.8669 	 0.6993 	 0.5593 	 0.4074 	 0.2763 	 0.3905
45 	 39.3 	 37.1 	 0.1000 	 0.8869 	 0.6934 	 0.8537 	 0.7009 	 0.5651 	 0.4124 	 0.2748 	 0.3867
46 	 36.7 	 34.2 	 0.1000 	 0.8931 	 0.6906 	 0.8367 	 0.7170 	 0.5742 	 0.4233 	 0.2912 	 0.3918
47 	 38.4 	 36.3 	 0.1000 	 0.8970 	 0.6875 	 0.8371 	 0.7122 	 0.5649 	 0.4009 	 0.2619 	 0.3662
48 	 39.6 	 37.5 	 0.1000 	 0.8862 	 0.6932 	 0.8350 	 0.7041 	 0.5659 	 0.4265 	 0.2925 	 0.4016
49 	 38.9 	 36.2 	 0.0100 	 0.8905 	 0.6919 	 1.6443 	 0.4022 	 0.2163 	 0.1002 	 0.0376 	 0.1924
50 	 47.2 	 44.5 	 0.0100 	 1.0360 	 0.6806 	 0.9180 	 0.7079 	 0.5130 	 0.3214 	 0.1784 	 0.2934
51 	 49.9 	 47.2 	 0.0100 	 0.9359 	 0.7038 	 0.8668 	 0.7218 	 0.5450 	 0.3658 	 0.2209 	 0.3260
52 	 48.7 	 46.0 	 0.0100 	 0.9167 	 0.7040 	 0.9163 	 0.6800 	 0.5260 	 0.3815 	 0.2518 	 0.3639
53 	 47.6 	 44.9 	 0.0100 	 0.9086 	 0.7023 	 0.8537 	 0.7211 	 0.5436 	 0.3728 	 0.2271 	 0.3310
54 	 46.9 	 44.1 	 0.0100 	 0.9009 	 0.7023 	 0.8660 	 0.7081 	 0.5433 	 0.3784 	 0.2378 	 0.3494
55 	 49.0 	 46.3 	 0.0100 	 0.8885 	 0.7087 	 0.8472 	 0.7205 	 0.5523 	 0.3797 	 0.2343 	 0.3438
56 	 49.5 	 46.7 	 0.0100 	 0.8859 	 0.7060 	 0.8440 	 0.7198 	 0.5533 	 0.3796 	 0.2353 	 0.3421
57 	 49.8 	 47.1 	 0.0100 	 0.8705 	 0.7135 	 0.8463 	 0.7124 	 0.5551 	 0.3878 	 0.2449 	 0.3507
58 	 49.0 	 46.2 	 0.0100 	 0.8697 	 0.7123 	 0.8404 	 0.7204 	 0.5549 	 0.3846 	 0.2446 	 0.3481
59 	 48.0 	 45.2 	 0.0100 	 0.8587 	 0.7155 	 0.8079 	 0.7310 	 0.5699 	 0.4011 	 0.2597 	 0.3590
60 	 49.2 	 46.4 	 0.0100 	 0.8594 	 0.7153 	 0.8402 	 0.7217 	 0.5698 	 0.4107 	 0.2735 	 0.3794
61 	 47.0 	 44.3 	 0.0100 	 0.8499 	 0.7181 	 0.8481 	 0.7143 	 0.5497 	 0.3885 	 0.2460 	 0.3533
62 	 46.6 	 43.5 	 0.0100 	 0.8432 	 0.7236 	 0.8047 	 0.7347 	 0.5886 	 0.4311 	 0.2938 	 0.3877
63 	 49.0 	 46.2 	 0.0100 	 0.8421 	 0.7223 	 0.8014 	 0.7327 	 0.5783 	 0.4272 	 0.2811 	 0.3765
64 	 47.7 	 44.3 	 0.0100 	 0.8347 	 0.7219 	 0.9875 	 0.7066 	 0.4826 	 0.2679 	 0.1213 	 0.2522
65 	 61.5 	 58.1 	 0.0100 	 1.0764 	 0.6597 	 1.0185 	 0.6635 	 0.4597 	 0.2663 	 0.1317 	 0.2654
66 	 59.9 	 56.5 	 0.0100 	 1.0774 	 0.6517 	 0.9914 	 0.6885 	 0.4734 	 0.2714 	 0.1376 	 0.2653
67 	 60.6 	 57.3 	 0.0100 	 1.0722 	 0.6490 	 1.0262 	 0.6658 	 0.4776 	 0.3038 	 0.1659 	 0.2947
68 	 61.4 	 58.0 	 0.0100 	 1.0620 	 0.6528 	 1.0367 	 0.6524 	 0.4514 	 0.2776 	 0.1487 	 0.2816
69 	 61.6 	 58.2 	 0.0100 	 1.0570 	 0.6540 	 1.0449 	 0.6400 	 0.4650 	 0.2929 	 0.1547 	 0.2923
70 	 62.0 	 58.8 	 0.0100 	 1.0452 	 0.6623 	 0.9694 	 0.6873 	 0.4888 	 0.3012 	 0.1547 	 0.2814
71 	 58.1 	 55.0 	 0.0100 	 1.0450 	 0.6605 	 0.9556 	 0.6878 	 0.4939 	 0.3109 	 0.1661 	 0.2914
72 	 55.1 	 52.0 	 0.0100 	 1.0390 	 0.6611 	 0.9931 	 0.6713 	 0.4842 	 0.3106 	 0.1720 	 0.2950
73 	 59.1 	 55.8 	 0.0100 	 1.0359 	 0.6605 	 0.9813 	 0.6744 	 0.4924 	 0.3166 	 0.1773 	 0.3011
74 	 59.4 	 56.1 	 0.0010 	 1.0327 	 0.6628 	 0.9599 	 0.6861 	 0.4916 	 0.3019 	 0.1616 	 0.2876
75 	 60.1 	 56.9 	 0.0010 	 0.9620 	 0.7009 	 0.9134 	 0.7146 	 0.5161 	 0.3230 	 0.1693 	 0.2878
76 	 60.2 	 56.9 	 0.0010 	 0.9539 	 0.7071 	 0.9118 	 0.7142 	 0.5154 	 0.3243 	 0.1746 	 0.2919
77 	 57.9 	 54.5 	 0.0010 	 0.9530 	 0.7051 	 0.9148 	 0.7105 	 0.5144 	 0.3210 	 0.1748 	 0.2926
78 	 60.7 	 57.4 	 0.0010 	 0.9520 	 0.7075 	 0.9109 	 0.7172 	 0.5174 	 0.3230 	 0.1742 	 0.2904
79 	 61.1 	 57.2 	 0.0010 	 0.9522 	 0.7059 	 0.9019 	 0.7178 	 0.5181 	 0.3294 	 0.1766 	 0.2927
80 	 74.9 	 70.9 	 0.0010 	 0.9436 	 0.7077 	 0.8985 	 0.7181 	 0.5203 	 0.3297 	 0.1758 	 0.2922
81 	 75.3 	 71.3 	 0.0010 	 0.9431 	 0.7087 	 0.8976 	 0.7155 	 0.5254 	 0.3386 	 0.1849 	 0.3002
82 	 71.8 	 68.1 	 0.0010 	 0.9388 	 0.7091 	 0.9027 	 0.7143 	 0.5232 	 0.3379 	 0.1880 	 0.3004
83 	 73.0 	 69.1 	 0.0010 	 0.9392 	 0.7086 	 0.8936 	 0.7190 	 0.5215 	 0.3335 	 0.1805 	 0.2970
84 	 74.4 	 70.4 	 0.0010 	 0.9382 	 0.7115 	 0.9117 	 0.7125 	 0.5135 	 0.3255 	 0.1800 	 0.2958
85 	 74.6 	 70.5 	 0.0010 	 0.9400 	 0.7079 	 0.8998 	 0.7107 	 0.5206 	 0.3361 	 0.1868 	 0.3023
86 	 73.6 	 69.7 	 0.0010 	 0.9355 	 0.7120 	 0.9006 	 0.7112 	 0.5270 	 0.3417 	 0.1957 	 0.3090
87 	 73.4 	 69.4 	 0.0010 	 0.9366 	 0.7101 	 0.9027 	 0.7097 	 0.5282 	 0.3472 	 0.1928 	 0.3087
88 	 75.2 	 71.1 	 0.0010 	 0.9367 	 0.7099 	 0.8963 	 0.7166 	 0.5194 	 0.3258 	 0.1748 	 0.2929
89 	 75.4 	 71.4 	 0.0010 	 0.9395 	 0.7088 	 0.9086 	 0.7115 	 0.5210 	 0.3317 	 0.1822 	 0.2975
90 	 76.4 	 72.4 	 0.0010 	 0.9383 	 0.7088 	 0.8887 	 0.7197 	 0.5297 	 0.3352 	 0.1856 	 0.2995
91 	 74.5 	 70.4 	 0.0010 	 0.9392 	 0.7074 	 0.8914 	 0.7208 	 0.5304 	 0.3431 	 0.1933 	 0.3039
92 	 76.2 	 72.1 	 0.0010 	 0.9338 	 0.7110 	 0.8993 	 0.7185 	 0.5274 	 0.3332 	 0.1797 	 0.2973
93 	 76.5 	 72.4 	 0.0010 	 0.9365 	 0.7097 	 0.9011 	 0.7130 	 0.5207 	 0.3276 	 0.1767 	 0.2947
94 	 75.9 	 71.8 	 0.0010 	 0.9378 	 0.7079 	 0.8983 	 0.7119 	 0.5317 	 0.3425 	 0.1932 	 0.3067
95 	 75.9 	 71.8 	 0.0010 	 0.9369 	 0.7098 	 0.8932 	 0.7211 	 0.5257 	 0.3363 	 0.1846 	 0.2991
96 	 76.3 	 72.2 	 0.0010 	 0.9388 	 0.7086 	 0.9121 	 0.7026 	 0.5198 	 0.3403 	 0.1914 	 0.3081
97 	 76.4 	 72.3 	 0.0010 	 0.9395 	 0.7090 	 0.9096 	 0.7056 	 0.5144 	 0.3244 	 0.1784 	 0.2967
98 	 76.7 	 72.5 	 0.0010 	 0.9362 	 0.7078 	 0.8990 	 0.7113 	 0.5295 	 0.3463 	 0.1958 	 0.3091
99 	 76.4 	 72.1 	 0.0010 	 0.9366 	 0.7098 	 0.9211 	 0.7037 	 0.5141 	 0.3226 	 0.1730 	 0.2953
Total train time: 85.5324 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
62 	 0.8303 	 0.7264 	 0.6325 	 0.5355 	 0.4383 	 0.6054 	 3.3376
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8309 	 0.7178 	 0.5953 	 0.4631 	 0.3323 	 0.4418 	 3.4542
