Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
37 	 104.3 	 94.4 	 0.1000 	 1.1205 	 0.6202 	 1.0526 	 0.6336 	 0.4554 	 0.2938 	 0.1632 	 0.2993
38 	 108.7 	 98.6 	 0.1000 	 1.1174 	 0.6224 	 1.0149 	 0.6567 	 0.4758 	 0.3066 	 0.1773 	 0.3035
39 	 105.1 	 95.1 	 0.1000 	 1.1173 	 0.6194 	 1.0240 	 0.6548 	 0.4630 	 0.2946 	 0.1626 	 0.2905
40 	 106.9 	 96.9 	 0.1000 	 1.1187 	 0.6201 	 1.0232 	 0.6531 	 0.4626 	 0.2861 	 0.1563 	 0.2861
41 	 103.5 	 94.0 	 0.1000 	 1.1219 	 0.6193 	 1.0493 	 0.6449 	 0.4587 	 0.2911 	 0.1651 	 0.2965
42 	 101.0 	 91.4 	 0.1000 	 1.1132 	 0.6235 	 1.0807 	 0.6281 	 0.4592 	 0.3017 	 0.1671 	 0.3028
43 	 101.4 	 91.8 	 0.1000 	 1.1152 	 0.6205 	 1.0545 	 0.6371 	 0.4607 	 0.2996 	 0.1738 	 0.3067
44 	 100.7 	 91.1 	 0.1000 	 1.1201 	 0.6191 	 1.0619 	 0.6352 	 0.4468 	 0.2686 	 0.1448 	 0.2819
45 	 101.5 	 91.9 	 0.1000 	 1.1114 	 0.6209 	 1.0458 	 0.6508 	 0.4663 	 0.2964 	 0.1660 	 0.2946
46 	 101.7 	 92.1 	 0.1000 	 1.1154 	 0.6224 	 1.0256 	 0.6598 	 0.4645 	 0.2887 	 0.1564 	 0.2865
47 	 101.7 	 92.2 	 0.1000 	 1.1110 	 0.6224 	 1.0392 	 0.6463 	 0.4462 	 0.2793 	 0.1526 	 0.2837
48 	 101.9 	 92.3 	 0.1000 	 1.1060 	 0.6248 	 1.0434 	 0.6415 	 0.4627 	 0.2957 	 0.1699 	 0.3022
49 	 102.2 	 92.5 	 0.0100 	 1.1093 	 0.6240 	 1.0028 	 0.6657 	 0.4860 	 0.3141 	 0.1762 	 0.3055
50 	 102.1 	 92.3 	 0.0100 	 0.9818 	 0.6798 	 0.9152 	 0.7037 	 0.5239 	 0.3369 	 0.1960 	 0.3099
51 	 102.3 	 92.5 	 0.0100 	 0.9495 	 0.6946 	 0.8999 	 0.7098 	 0.5303 	 0.3483 	 0.2065 	 0.3177
52 	 102.2 	 92.4 	 0.0100 	 0.9333 	 0.6995 	 0.8988 	 0.7085 	 0.5281 	 0.3467 	 0.2067 	 0.3192
53 	 102.3 	 92.6 	 0.0100 	 0.9266 	 0.7031 	 0.8829 	 0.7147 	 0.5343 	 0.3514 	 0.2089 	 0.3198
54 	 102.3 	 92.6 	 0.0100 	 0.9191 	 0.7066 	 0.8822 	 0.7154 	 0.5370 	 0.3554 	 0.2090 	 0.3209
55 	 102.6 	 92.9 	 0.0100 	 0.9139 	 0.7063 	 0.8773 	 0.7161 	 0.5373 	 0.3555 	 0.2121 	 0.3237
56 	 102.4 	 92.6 	 0.0100 	 0.9073 	 0.7110 	 0.8751 	 0.7201 	 0.5415 	 0.3610 	 0.2153 	 0.3232
57 	 102.0 	 92.4 	 0.0100 	 0.9044 	 0.7107 	 0.8728 	 0.7205 	 0.5389 	 0.3541 	 0.2081 	 0.3175
58 	 102.3 	 92.7 	 0.0100 	 0.9011 	 0.7136 	 0.8753 	 0.7174 	 0.5371 	 0.3512 	 0.2092 	 0.3186
59 	 101.9 	 92.3 	 0.0100 	 0.8991 	 0.7138 	 0.8682 	 0.7193 	 0.5414 	 0.3644 	 0.2209 	 0.3269
60 	 102.6 	 92.7 	 0.0100 	 0.8968 	 0.7119 	 0.8645 	 0.7233 	 0.5431 	 0.3740 	 0.2269 	 0.3312
61 	 102.3 	 92.6 	 0.0100 	 0.8917 	 0.7149 	 0.8681 	 0.7195 	 0.5396 	 0.3608 	 0.2137 	 0.3219
62 	 102.1 	 92.2 	 0.0100 	 0.8904 	 0.7161 	 0.8580 	 0.7245 	 0.5450 	 0.3691 	 0.2249 	 0.3302
63 	 110.5 	 99.7 	 0.0100 	 0.8896 	 0.7165 	 0.8672 	 0.7159 	 0.5392 	 0.3671 	 0.2192 	 0.3299
64 	 120.0 	 109.5 	 0.0100 	 0.8859 	 0.7163 	 0.8706 	 0.7133 	 0.5429 	 0.3814 	 0.2397 	 0.3457
65 	 108.4 	 98.3 	 0.0100 	 0.8865 	 0.7167 	 0.8655 	 0.7215 	 0.5436 	 0.3639 	 0.2189 	 0.3285
66 	 108.5 	 98.1 	 0.0100 	 0.8842 	 0.7179 	 0.8591 	 0.7221 	 0.5490 	 0.3681 	 0.2226 	 0.3290
67 	 115.9 	 103.7 	 0.0100 	 0.8831 	 0.7183 	 0.8711 	 0.7159 	 0.5502 	 0.3791 	 0.2379 	 0.3436
68 	 127.3 	 115.1 	 0.0100 	 0.8862 	 0.7172 	 0.8596 	 0.7205 	 0.5481 	 0.3731 	 0.2268 	 0.3347
69 	 109.3 	 99.5 	 0.0100 	 0.8794 	 0.7197 	 0.8638 	 0.7175 	 0.5490 	 0.3846 	 0.2372 	 0.3436
70 	 106.2 	 96.0 	 0.0100 	 0.8791 	 0.7197 	 0.8520 	 0.7236 	 0.5509 	 0.3724 	 0.2288 	 0.3334
71 	 107.3 	 97.0 	 0.0100 	 0.8762 	 0.7214 	 0.8620 	 0.7173 	 0.5476 	 0.3749 	 0.2282 	 0.3378
72 	 105.5 	 95.5 	 0.0100 	 0.8772 	 0.7196 	 0.8601 	 0.7173 	 0.5458 	 0.3665 	 0.2250 	 0.3322
73 	 111.8 	 100.7 	 0.0100 	 0.8768 	 0.7223 	 0.8507 	 0.7264 	 0.5528 	 0.3865 	 0.2396 	 0.3426
74 	 109.8 	 99.4 	 0.0010 	 0.8737 	 0.7221 	 0.8666 	 0.7171 	 0.5437 	 0.3673 	 0.2280 	 0.3333
75 	 113.4 	 102.5 	 0.0010 	 0.8403 	 0.7398 	 0.8265 	 0.7385 	 0.5610 	 0.3845 	 0.2360 	 0.3364
76 	 115.5 	 103.6 	 0.0010 	 0.8279 	 0.7448 	 0.8262 	 0.7359 	 0.5627 	 0.3859 	 0.2388 	 0.3393
77 	 134.1 	 123.0 	 0.0010 	 0.8256 	 0.7446 	 0.8211 	 0.7402 	 0.5680 	 0.3911 	 0.2441 	 0.3415
78 	 126.4 	 114.2 	 0.0010 	 0.8209 	 0.7485 	 0.8198 	 0.7386 	 0.5656 	 0.3912 	 0.2438 	 0.3408
79 	 116.3 	 105.2 	 0.0010 	 0.8196 	 0.7478 	 0.8201 	 0.7366 	 0.5677 	 0.3920 	 0.2408 	 0.3418
80 	 116.2 	 104.4 	 0.0010 	 0.8192 	 0.7478 	 0.8184 	 0.7393 	 0.5672 	 0.3882 	 0.2412 	 0.3388
81 	 103.0 	 93.7 	 0.0010 	 0.8176 	 0.7493 	 0.8190 	 0.7375 	 0.5633 	 0.3854 	 0.2410 	 0.3386
82 	 99.4 	 89.5 	 0.0010 	 0.8164 	 0.7494 	 0.8206 	 0.7379 	 0.5676 	 0.3952 	 0.2477 	 0.3454
83 	 103.7 	 93.3 	 0.0010 	 0.8164 	 0.7493 	 0.8175 	 0.7402 	 0.5671 	 0.3918 	 0.2458 	 0.3432
84 	 105.0 	 95.2 	 0.0010 	 0.8137 	 0.7486 	 0.8181 	 0.7384 	 0.5690 	 0.3919 	 0.2460 	 0.3435
85 	 105.4 	 95.6 	 0.0010 	 0.8131 	 0.7504 	 0.8147 	 0.7398 	 0.5710 	 0.3947 	 0.2465 	 0.3444
86 	 107.4 	 98.0 	 0.0010 	 0.8115 	 0.7527 	 0.8151 	 0.7403 	 0.5702 	 0.3962 	 0.2493 	 0.3462
87 	 102.9 	 92.9 	 0.0010 	 0.8107 	 0.7513 	 0.8149 	 0.7413 	 0.5680 	 0.3896 	 0.2421 	 0.3415
88 	 101.9 	 92.0 	 0.0010 	 0.8103 	 0.7520 	 0.8145 	 0.7393 	 0.5713 	 0.3906 	 0.2446 	 0.3428
89 	 109.1 	 97.5 	 0.0010 	 0.8097 	 0.7524 	 0.8159 	 0.7387 	 0.5669 	 0.3949 	 0.2490 	 0.3450
90 	 109.9 	 100.4 	 0.0010 	 0.8092 	 0.7535 	 0.8144 	 0.7385 	 0.5695 	 0.3917 	 0.2496 	 0.3459
