Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
10 	 62.8 	 54.6 	 0.1000 	 1.2058 	 0.5838 	 1.1590 	 0.6037 	 0.4114 	 0.2419 	 0.1265 	 0.2693
11 	 63.7 	 55.2 	 0.1000 	 1.1925 	 0.5893 	 1.0841 	 0.6353 	 0.4374 	 0.2647 	 0.1380 	 0.2739
12 	 63.6 	 55.4 	 0.1000 	 1.1850 	 0.5926 	 1.1103 	 0.6246 	 0.4256 	 0.2424 	 0.1278 	 0.2663
13 	 64.6 	 56.0 	 0.1000 	 1.1871 	 0.5939 	 1.1050 	 0.6199 	 0.4418 	 0.2762 	 0.1592 	 0.2943
14 	 64.8 	 55.9 	 0.1000 	 1.1771 	 0.5972 	 1.1200 	 0.6197 	 0.4288 	 0.2581 	 0.1348 	 0.2766
15 	 64.7 	 56.1 	 0.1000 	 1.1671 	 0.6008 	 1.1138 	 0.6109 	 0.4346 	 0.2734 	 0.1524 	 0.2946
16 	 65.3 	 56.8 	 0.1000 	 1.1653 	 0.6047 	 1.1456 	 0.6058 	 0.4474 	 0.2884 	 0.1616 	 0.3036
17 	 65.5 	 57.0 	 0.1000 	 1.1629 	 0.6034 	 1.0680 	 0.6393 	 0.4506 	 0.2780 	 0.1491 	 0.2823
18 	 65.9 	 57.2 	 0.1000 	 1.1582 	 0.6043 	 1.2025 	 0.5821 	 0.4260 	 0.2827 	 0.1698 	 0.3177
19 	 65.6 	 56.7 	 0.1000 	 1.1510 	 0.6079 	 1.0415 	 0.6483 	 0.4629 	 0.2900 	 0.1610 	 0.2911
20 	 65.6 	 56.9 	 0.1000 	 1.1425 	 0.6089 	 1.0673 	 0.6299 	 0.4591 	 0.3011 	 0.1730 	 0.3077
21 	 65.7 	 57.2 	 0.1000 	 1.1448 	 0.6113 	 1.0831 	 0.6316 	 0.4575 	 0.3009 	 0.1674 	 0.3009
22 	 65.5 	 57.0 	 0.1000 	 1.1490 	 0.6107 	 1.0718 	 0.6286 	 0.4531 	 0.2901 	 0.1565 	 0.2957
23 	 66.5 	 57.5 	 0.1000 	 1.1367 	 0.6145 	 1.0596 	 0.6400 	 0.4404 	 0.2671 	 0.1415 	 0.2765
24 	 66.1 	 57.5 	 0.1000 	 1.1358 	 0.6121 	 1.0719 	 0.6372 	 0.4432 	 0.2742 	 0.1507 	 0.2853
25 	 66.7 	 57.9 	 0.1000 	 1.1330 	 0.6159 	 1.0863 	 0.6335 	 0.4290 	 0.2560 	 0.1327 	 0.2684
26 	 66.2 	 57.8 	 0.1000 	 1.1283 	 0.6176 	 1.0466 	 0.6430 	 0.4560 	 0.2718 	 0.1393 	 0.2793
27 	 66.5 	 58.1 	 0.1000 	 1.1310 	 0.6178 	 1.0840 	 0.6369 	 0.4527 	 0.2790 	 0.1480 	 0.2833
28 	 66.6 	 57.7 	 0.1000 	 1.1264 	 0.6173 	 1.0849 	 0.6369 	 0.4354 	 0.2704 	 0.1545 	 0.2916
29 	 66.6 	 58.2 	 0.1000 	 1.1255 	 0.6184 	 1.1214 	 0.6164 	 0.4279 	 0.2669 	 0.1526 	 0.2912
30 	 67.5 	 58.8 	 0.1000 	 1.1266 	 0.6202 	 1.0342 	 0.6442 	 0.4533 	 0.2872 	 0.1644 	 0.2919
31 	 66.5 	 58.0 	 0.1000 	 1.1211 	 0.6201 	 1.0544 	 0.6444 	 0.4534 	 0.2889 	 0.1563 	 0.2873
32 	 67.1 	 58.3 	 0.1000 	 1.1203 	 0.6207 	 1.0755 	 0.6350 	 0.4488 	 0.2896 	 0.1633 	 0.2966
33 	 66.7 	 58.3 	 0.1000 	 1.1178 	 0.6208 	 1.0745 	 0.6313 	 0.4455 	 0.2768 	 0.1428 	 0.2816
34 	 67.6 	 58.2 	 0.1000 	 1.1242 	 0.6196 	 1.0449 	 0.6455 	 0.4719 	 0.3037 	 0.1707 	 0.3055
35 	 66.7 	 57.8 	 0.1000 	 1.1178 	 0.6198 	 1.0478 	 0.6401 	 0.4620 	 0.2953 	 0.1661 	 0.3027
36 	 66.9 	 57.7 	 0.1000 	 1.1147 	 0.6225 	 1.0541 	 0.6479 	 0.4530 	 0.2791 	 0.1512 	 0.2842
37 	 67.8 	 58.8 	 0.1000 	 1.1188 	 0.6222 	 1.0798 	 0.6218 	 0.4516 	 0.2946 	 0.1665 	 0.3073
38 	 66.2 	 57.7 	 0.1000 	 1.1175 	 0.6239 	 1.0244 	 0.6496 	 0.4718 	 0.3099 	 0.1804 	 0.3091
39 	 67.1 	 58.5 	 0.1000 	 1.1147 	 0.6216 	 1.0356 	 0.6515 	 0.4586 	 0.2903 	 0.1669 	 0.2932
40 	 67.3 	 58.1 	 0.1000 	 1.1116 	 0.6247 	 1.0299 	 0.6470 	 0.4648 	 0.2919 	 0.1642 	 0.2959
41 	 67.7 	 58.9 	 0.1000 	 1.1190 	 0.6198 	 1.0352 	 0.6500 	 0.4640 	 0.2989 	 0.1637 	 0.2973
42 	 66.4 	 57.6 	 0.1000 	 1.1124 	 0.6243 	 1.0565 	 0.6377 	 0.4679 	 0.3064 	 0.1671 	 0.3037
43 	 67.6 	 58.4 	 0.1000 	 1.1135 	 0.6243 	 1.0487 	 0.6427 	 0.4658 	 0.3008 	 0.1783 	 0.3065
44 	 66.6 	 57.7 	 0.1000 	 1.1218 	 0.6189 	 1.0640 	 0.6333 	 0.4466 	 0.2752 	 0.1628 	 0.2943
45 	 67.3 	 58.8 	 0.1000 	 1.1089 	 0.6243 	 1.0773 	 0.6295 	 0.4552 	 0.2954 	 0.1725 	 0.3029
46 	 67.4 	 58.6 	 0.1000 	 1.1111 	 0.6239 	 1.0287 	 0.6550 	 0.4576 	 0.2839 	 0.1525 	 0.2845
47 	 67.3 	 58.5 	 0.1000 	 1.1118 	 0.6229 	 1.0269 	 0.6463 	 0.4585 	 0.2833 	 0.1564 	 0.2884
48 	 67.9 	 59.1 	 0.1000 	 1.1054 	 0.6269 	 1.0466 	 0.6339 	 0.4578 	 0.3047 	 0.1778 	 0.3105
49 	 67.6 	 58.9 	 0.0100 	 1.1064 	 0.6266 	 1.0257 	 0.6465 	 0.4769 	 0.3125 	 0.1747 	 0.3098
50 	 67.7 	 58.4 	 0.0100 	 0.9884 	 0.6765 	 0.9158 	 0.6984 	 0.5181 	 0.3407 	 0.2032 	 0.3159
51 	 68.3 	 58.9 	 0.0100 	 0.9555 	 0.6921 	 0.9008 	 0.7037 	 0.5296 	 0.3529 	 0.2144 	 0.3260
52 	 68.2 	 58.8 	 0.0100 	 0.9396 	 0.6974 	 0.8957 	 0.7065 	 0.5297 	 0.3583 	 0.2184 	 0.3267
53 	 68.3 	 59.0 	 0.0100 	 0.9329 	 0.7026 	 0.8889 	 0.7109 	 0.5339 	 0.3559 	 0.2117 	 0.3237
54 	 67.7 	 58.5 	 0.0100 	 0.9273 	 0.7027 	 0.8815 	 0.7151 	 0.5365 	 0.3621 	 0.2097 	 0.3249
55 	 68.1 	 59.3 	 0.0100 	 0.9208 	 0.7043 	 0.8788 	 0.7142 	 0.5382 	 0.3637 	 0.2206 	 0.3299
56 	 68.2 	 59.3 	 0.0100 	 0.9168 	 0.7081 	 0.8745 	 0.7132 	 0.5463 	 0.3702 	 0.2213 	 0.3323
57 	 67.9 	 58.7 	 0.0100 	 0.9144 	 0.7066 	 0.8772 	 0.7125 	 0.5409 	 0.3561 	 0.2120 	 0.3251
58 	 68.1 	 59.5 	 0.0100 	 0.9092 	 0.7103 	 0.8753 	 0.7177 	 0.5363 	 0.3544 	 0.2114 	 0.3203
59 	 68.0 	 58.9 	 0.0100 	 0.9065 	 0.7112 	 0.8793 	 0.7159 	 0.5408 	 0.3635 	 0.2207 	 0.3298
60 	 67.6 	 58.8 	 0.0100 	 0.9053 	 0.7102 	 0.8667 	 0.7157 	 0.5496 	 0.3713 	 0.2270 	 0.3372
61 	 68.0 	 59.0 	 0.0100 	 0.9007 	 0.7124 	 0.8689 	 0.7140 	 0.5427 	 0.3679 	 0.2231 	 0.3307
62 	 67.9 	 58.8 	 0.0100 	 0.8987 	 0.7127 	 0.8612 	 0.7191 	 0.5470 	 0.3682 	 0.2273 	 0.3356
63 	 68.4 	 59.4 	 0.0100 	 0.8981 	 0.7152 	 0.8731 	 0.7141 	 0.5409 	 0.3675 	 0.2236 	 0.3340
64 	 67.7 	 58.5 	 0.0100 	 0.8949 	 0.7153 	 0.8725 	 0.7145 	 0.5477 	 0.3830 	 0.2356 	 0.3444
65 	 68.3 	 59.5 	 0.0100 	 0.8959 	 0.7148 	 0.8731 	 0.7154 	 0.5388 	 0.3636 	 0.2222 	 0.3319
66 	 66.8 	 57.8 	 0.0100 	 0.8947 	 0.7162 	 0.8635 	 0.7225 	 0.5469 	 0.3688 	 0.2264 	 0.3325
67 	 68.2 	 59.1 	 0.0100 	 0.8922 	 0.7152 	 0.8718 	 0.7149 	 0.5504 	 0.3827 	 0.2437 	 0.3485
68 	 67.6 	 58.7 	 0.0100 	 0.8965 	 0.7149 	 0.8638 	 0.7175 	 0.5496 	 0.3724 	 0.2296 	 0.3368
69 	 68.6 	 59.4 	 0.0100 	 0.8885 	 0.7180 	 0.8612 	 0.7175 	 0.5503 	 0.3881 	 0.2413 	 0.3477
70 	 68.2 	 59.0 	 0.0100 	 0.8876 	 0.7192 	 0.8457 	 0.7269 	 0.5559 	 0.3827 	 0.2321 	 0.3376
71 	 68.0 	 59.0 	 0.0100 	 0.8864 	 0.7197 	 0.8595 	 0.7175 	 0.5514 	 0.3757 	 0.2339 	 0.3426
72 	 67.4 	 58.5 	 0.0100 	 0.8863 	 0.7191 	 0.8619 	 0.7182 	 0.5478 	 0.3754 	 0.2300 	 0.3384
73 	 68.6 	 59.7 	 0.0100 	 0.8857 	 0.7206 	 0.8480 	 0.7262 	 0.5563 	 0.3846 	 0.2422 	 0.3441
74 	 68.5 	 59.8 	 0.0010 	 0.8845 	 0.7189 	 0.8712 	 0.7157 	 0.5395 	 0.3741 	 0.2264 	 0.3364
75 	 68.4 	 59.0 	 0.0010 	 0.8517 	 0.7366 	 0.8278 	 0.7341 	 0.5626 	 0.3860 	 0.2371 	 0.3406
76 	 68.9 	 59.6 	 0.0010 	 0.8389 	 0.7421 	 0.8271 	 0.7371 	 0.5626 	 0.3888 	 0.2395 	 0.3420
77 	 68.5 	 59.3 	 0.0010 	 0.8373 	 0.7415 	 0.8227 	 0.7371 	 0.5679 	 0.3940 	 0.2431 	 0.3464
78 	 68.4 	 59.4 	 0.0010 	 0.8342 	 0.7433 	 0.8201 	 0.7388 	 0.5690 	 0.3934 	 0.2438 	 0.3451
79 	 68.1 	 59.1 	 0.0010 	 0.8317 	 0.7451 	 0.8219 	 0.7359 	 0.5677 	 0.3923 	 0.2431 	 0.3461
80 	 69.0 	 60.2 	 0.0010 	 0.8316 	 0.7448 	 0.8196 	 0.7388 	 0.5687 	 0.3930 	 0.2438 	 0.3435
81 	 68.3 	 59.2 	 0.0010 	 0.8297 	 0.7454 	 0.8197 	 0.7373 	 0.5658 	 0.3907 	 0.2436 	 0.3443
82 	 68.2 	 59.2 	 0.0010 	 0.8284 	 0.7466 	 0.8228 	 0.7355 	 0.5678 	 0.3972 	 0.2529 	 0.3513
83 	 67.9 	 58.9 	 0.0010 	 0.8287 	 0.7452 	 0.8185 	 0.7379 	 0.5681 	 0.3949 	 0.2487 	 0.3487
84 	 68.5 	 59.6 	 0.0010 	 0.8250 	 0.7469 	 0.8191 	 0.7368 	 0.5698 	 0.3946 	 0.2507 	 0.3488
85 	 68.4 	 59.0 	 0.0010 	 0.8260 	 0.7462 	 0.8154 	 0.7402 	 0.5736 	 0.3976 	 0.2491 	 0.3491
86 	 68.8 	 59.5 	 0.0010 	 0.8237 	 0.7480 	 0.8158 	 0.7410 	 0.5727 	 0.3993 	 0.2519 	 0.3514
87 	 68.0 	 58.9 	 0.0010 	 0.8239 	 0.7480 	 0.8137 	 0.7394 	 0.5722 	 0.3952 	 0.2496 	 0.3487
88 	 68.2 	 59.0 	 0.0010 	 0.8224 	 0.7484 	 0.8138 	 0.7423 	 0.5719 	 0.3983 	 0.2490 	 0.3481
89 	 68.1 	 59.1 	 0.0010 	 0.8229 	 0.7478 	 0.8165 	 0.7379 	 0.5671 	 0.3983 	 0.2487 	 0.3491
90 	 68.6 	 59.6 	 0.0010 	 0.8212 	 0.7496 	 0.8160 	 0.7381 	 0.5713 	 0.3972 	 0.2498 	 0.3500
91 	 68.7 	 59.7 	 0.0010 	 0.8216 	 0.7499 	 0.8124 	 0.7385 	 0.5719 	 0.3998 	 0.2533 	 0.3523
92 	 67.8 	 58.6 	 0.0010 	 0.8177 	 0.7490 	 0.8110 	 0.7407 	 0.5771 	 0.4042 	 0.2532 	 0.3524
93 	 68.6 	 59.6 	 0.0010 	 0.8168 	 0.7507 	 0.8118 	 0.7407 	 0.5706 	 0.3963 	 0.2479 	 0.3481
94 	 68.8 	 59.6 	 0.0010 	 0.8183 	 0.7491 	 0.8116 	 0.7427 	 0.5719 	 0.3985 	 0.2514 	 0.3491
95 	 69.4 	 60.5 	 0.0010 	 0.8174 	 0.7495 	 0.8100 	 0.7395 	 0.5755 	 0.4047 	 0.2561 	 0.3550
96 	 68.5 	 59.5 	 0.0010 	 0.8158 	 0.7533 	 0.8090 	 0.7421 	 0.5736 	 0.3991 	 0.2500 	 0.3501
97 	 68.9 	 60.2 	 0.0010 	 0.8177 	 0.7504 	 0.8088 	 0.7421 	 0.5732 	 0.3980 	 0.2490 	 0.3483
98 	 68.8 	 59.8 	 0.0010 	 0.8148 	 0.7519 	 0.8115 	 0.7404 	 0.5728 	 0.4018 	 0.2531 	 0.3520
99 	 68.8 	 59.6 	 0.0010 	 0.8136 	 0.7507 	 0.8080 	 0.7402 	 0.5754 	 0.4023 	 0.2537 	 0.3512
Total train time: 111.8405 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
92 	 0.8110 	 0.7407 	 0.5771 	 0.4042 	 0.2532 	 0.3524 	 9.1022
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8080 	 0.7402 	 0.5754 	 0.4023 	 0.2537 	 0.3512 	 9.0998
