Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O2', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
10 	 37.0 	 35.0 	 0.1000 	 1.0146 	 0.6428 	 0.9278 	 0.6767 	 0.5215 	 0.3728 	 0.2440 	 0.3582
11 	 36.9 	 34.9 	 0.1000 	 1.0024 	 0.6459 	 0.9297 	 0.6720 	 0.5204 	 0.3707 	 0.2399 	 0.3588
12 	 37.2 	 34.9 	 0.1000 	 0.9829 	 0.6552 	 0.9188 	 0.6775 	 0.5259 	 0.3759 	 0.2464 	 0.3640
13 	 37.0 	 34.7 	 0.1000 	 0.9850 	 0.6540 	 0.9554 	 0.6693 	 0.5313 	 0.3920 	 0.2673 	 0.3896
14 	 37.1 	 35.0 	 0.1000 	 0.9724 	 0.6606 	 0.9357 	 0.6673 	 0.5100 	 0.3717 	 0.2558 	 0.3796
15 	 38.7 	 36.6 	 0.1000 	 0.9654 	 0.6613 	 0.9301 	 0.6728 	 0.5279 	 0.3778 	 0.2444 	 0.3627
16 	 38.1 	 35.7 	 0.1000 	 0.9603 	 0.6650 	 0.9108 	 0.6819 	 0.5611 	 0.4243 	 0.2896 	 0.4050
17 	 38.9 	 36.8 	 0.1000 	 0.9549 	 0.6669 	 0.8851 	 0.6920 	 0.5458 	 0.3927 	 0.2613 	 0.3717
18 	 37.7 	 35.5 	 0.1000 	 0.9436 	 0.6693 	 0.9757 	 0.6637 	 0.5380 	 0.4127 	 0.2862 	 0.4088
19 	 38.0 	 35.6 	 0.1000 	 0.9446 	 0.6732 	 0.8466 	 0.7070 	 0.5621 	 0.4065 	 0.2673 	 0.3729
20 	 40.3 	 38.2 	 0.1000 	 0.9376 	 0.6704 	 0.8825 	 0.6959 	 0.5517 	 0.4033 	 0.2760 	 0.3848
21 	 40.9 	 38.8 	 0.1000 	 0.9339 	 0.6743 	 0.9177 	 0.6831 	 0.5373 	 0.3914 	 0.2565 	 0.3723
22 	 38.8 	 36.6 	 0.1000 	 0.9324 	 0.6758 	 0.8330 	 0.7148 	 0.5558 	 0.3943 	 0.2590 	 0.3644
23 	 38.3 	 36.2 	 0.1000 	 0.9251 	 0.6783 	 0.9070 	 0.6757 	 0.5256 	 0.3679 	 0.2430 	 0.3651
24 	 38.8 	 36.6 	 0.1000 	 0.9289 	 0.6749 	 0.9098 	 0.6838 	 0.5348 	 0.3869 	 0.2641 	 0.3803
25 	 38.2 	 36.1 	 0.1000 	 0.9181 	 0.6784 	 0.8596 	 0.7014 	 0.5468 	 0.3816 	 0.2471 	 0.3618
26 	 37.7 	 35.5 	 0.1000 	 0.9146 	 0.6821 	 0.8564 	 0.7061 	 0.5538 	 0.3974 	 0.2519 	 0.3673
27 	 38.7 	 36.5 	 0.1000 	 0.9198 	 0.6803 	 0.9051 	 0.6839 	 0.5442 	 0.3956 	 0.2592 	 0.3722
28 	 37.6 	 35.4 	 0.1000 	 0.9145 	 0.6798 	 0.8666 	 0.6906 	 0.5572 	 0.4066 	 0.2787 	 0.3943
29 	 38.5 	 36.4 	 0.1000 	 0.9140 	 0.6821 	 0.9326 	 0.6719 	 0.5288 	 0.3949 	 0.2704 	 0.3882
30 	 37.6 	 35.5 	 0.1000 	 0.9129 	 0.6845 	 0.8469 	 0.7052 	 0.5612 	 0.4091 	 0.2730 	 0.3839
31 	 39.2 	 37.0 	 0.1000 	 0.9038 	 0.6870 	 0.8554 	 0.7035 	 0.5458 	 0.3911 	 0.2571 	 0.3693
32 	 38.5 	 36.3 	 0.1000 	 0.9101 	 0.6844 	 0.8933 	 0.6916 	 0.5457 	 0.3944 	 0.2498 	 0.3650
33 	 39.6 	 37.2 	 0.1000 	 0.9085 	 0.6843 	 0.8260 	 0.7126 	 0.5678 	 0.4116 	 0.2725 	 0.3784
34 	 37.2 	 35.0 	 0.1000 	 0.9045 	 0.6874 	 0.8381 	 0.7076 	 0.5666 	 0.4274 	 0.2981 	 0.4042
35 	 38.4 	 36.2 	 0.1000 	 0.9029 	 0.6874 	 0.8699 	 0.7031 	 0.5625 	 0.4104 	 0.2776 	 0.3855
36 	 37.4 	 35.1 	 0.1000 	 0.9054 	 0.6871 	 0.8470 	 0.7024 	 0.5630 	 0.4137 	 0.2781 	 0.3910
37 	 39.0 	 36.8 	 0.1000 	 0.9026 	 0.6879 	 0.8719 	 0.6925 	 0.5412 	 0.3922 	 0.2609 	 0.3705
38 	 38.4 	 36.2 	 0.1000 	 0.9072 	 0.6834 	 0.8563 	 0.6960 	 0.5563 	 0.4123 	 0.2796 	 0.3967
39 	 40.0 	 37.8 	 0.1000 	 0.8924 	 0.6909 	 0.8449 	 0.7108 	 0.5600 	 0.4081 	 0.2751 	 0.3859
40 	 38.7 	 36.5 	 0.1000 	 0.9008 	 0.6883 	 0.8442 	 0.7097 	 0.5585 	 0.4125 	 0.2743 	 0.3788
41 	 39.4 	 37.2 	 0.1000 	 0.9011 	 0.6876 	 0.8623 	 0.7020 	 0.5670 	 0.4191 	 0.2883 	 0.4012
42 	 38.5 	 36.4 	 0.1000 	 0.8933 	 0.6916 	 0.8595 	 0.6979 	 0.5671 	 0.4341 	 0.3069 	 0.4151
43 	 40.8 	 38.6 	 0.1000 	 0.8985 	 0.6900 	 0.8622 	 0.6960 	 0.5645 	 0.4305 	 0.3015 	 0.4090
44 	 38.3 	 36.1 	 0.1000 	 0.8998 	 0.6888 	 0.8669 	 0.6993 	 0.5593 	 0.4074 	 0.2763 	 0.3905
45 	 38.9 	 36.7 	 0.1000 	 0.8869 	 0.6934 	 0.8537 	 0.7009 	 0.5651 	 0.4124 	 0.2748 	 0.3867
46 	 38.1 	 35.6 	 0.1000 	 0.8931 	 0.6906 	 0.8367 	 0.7170 	 0.5742 	 0.4233 	 0.2912 	 0.3918
47 	 39.3 	 37.1 	 0.1000 	 0.8970 	 0.6875 	 0.8371 	 0.7122 	 0.5649 	 0.4009 	 0.2619 	 0.3662
48 	 39.3 	 37.1 	 0.1000 	 0.8862 	 0.6932 	 0.8350 	 0.7041 	 0.5659 	 0.4265 	 0.2925 	 0.4016
49 	 38.8 	 36.6 	 0.0100 	 0.8905 	 0.6919 	 0.8380 	 0.7038 	 0.5739 	 0.4374 	 0.3065 	 0.4133
50 	 40.1 	 37.6 	 0.0100 	 0.7538 	 0.7473 	 0.7173 	 0.7545 	 0.6243 	 0.4795 	 0.3360 	 0.4234
51 	 40.3 	 37.9 	 0.0100 	 0.7139 	 0.7606 	 0.6977 	 0.7594 	 0.6353 	 0.4948 	 0.3550 	 0.4400
52 	 39.0 	 36.7 	 0.0100 	 0.6966 	 0.7679 	 0.6994 	 0.7594 	 0.6338 	 0.4937 	 0.3561 	 0.4406
53 	 39.6 	 37.1 	 0.0100 	 0.6880 	 0.7697 	 0.6832 	 0.7656 	 0.6404 	 0.4996 	 0.3602 	 0.4440
54 	 38.7 	 36.5 	 0.0100 	 0.6809 	 0.7708 	 0.6855 	 0.7669 	 0.6373 	 0.4959 	 0.3570 	 0.4396
55 	 39.8 	 37.6 	 0.0100 	 0.6717 	 0.7758 	 0.6816 	 0.7660 	 0.6376 	 0.4980 	 0.3608 	 0.4447
56 	 39.9 	 37.4 	 0.0100 	 0.6674 	 0.7785 	 0.6807 	 0.7699 	 0.6449 	 0.5096 	 0.3697 	 0.4449
57 	 38.6 	 36.4 	 0.0100 	 0.6633 	 0.7803 	 0.6789 	 0.7696 	 0.6419 	 0.4999 	 0.3613 	 0.4424
58 	 38.8 	 36.4 	 0.0100 	 0.6581 	 0.7822 	 0.6793 	 0.7664 	 0.6405 	 0.4964 	 0.3602 	 0.4414
59 	 39.4 	 37.2 	 0.0100 	 0.6591 	 0.7819 	 0.6761 	 0.7711 	 0.6447 	 0.5009 	 0.3642 	 0.4436
60 	 39.4 	 37.0 	 0.0100 	 0.6551 	 0.7811 	 0.6706 	 0.7691 	 0.6480 	 0.5112 	 0.3720 	 0.4535
61 	 39.9 	 37.5 	 0.0100 	 0.6518 	 0.7833 	 0.6661 	 0.7733 	 0.6480 	 0.5115 	 0.3733 	 0.4526
62 	 41.5 	 39.1 	 0.0100 	 0.6490 	 0.7845 	 0.6642 	 0.7756 	 0.6491 	 0.5130 	 0.3773 	 0.4558
63 	 39.2 	 36.9 	 0.0100 	 0.6482 	 0.7842 	 0.6773 	 0.7672 	 0.6402 	 0.5008 	 0.3610 	 0.4459
64 	 38.9 	 36.7 	 0.0100 	 0.6460 	 0.7872 	 0.6790 	 0.7653 	 0.6450 	 0.5072 	 0.3801 	 0.4659
65 	 39.4 	 37.1 	 0.0100 	 0.6433 	 0.7867 	 0.6776 	 0.7710 	 0.6388 	 0.4933 	 0.3525 	 0.4380
66 	 39.5 	 37.2 	 0.0100 	 0.6448 	 0.7858 	 0.6686 	 0.7733 	 0.6460 	 0.5081 	 0.3637 	 0.4452
67 	 39.1 	 36.8 	 0.0100 	 0.6402 	 0.7889 	 0.6716 	 0.7704 	 0.6485 	 0.5085 	 0.3691 	 0.4553
68 	 40.6 	 38.2 	 0.0100 	 0.6438 	 0.7881 	 0.6686 	 0.7727 	 0.6493 	 0.5062 	 0.3643 	 0.4452
69 	 39.7 	 37.0 	 0.0100 	 0.6375 	 0.7911 	 1.4872 	 0.4461 	 0.2488 	 0.1128 	 0.0387 	 0.1941
70 	 49.6 	 46.9 	 0.0100 	 0.9372 	 0.7127 	 0.8699 	 0.7162 	 0.5468 	 0.3717 	 0.2250 	 0.3299
71 	 50.2 	 47.5 	 0.0100 	 0.8800 	 0.7195 	 0.8545 	 0.7194 	 0.5485 	 0.3780 	 0.2348 	 0.3414
72 	 49.6 	 46.8 	 0.0100 	 0.8732 	 0.7171 	 0.8361 	 0.7245 	 0.5533 	 0.3772 	 0.2403 	 0.3397
73 	 49.7 	 46.9 	 0.0100 	 0.8589 	 0.7196 	 0.8398 	 0.7233 	 0.5731 	 0.4040 	 0.2621 	 0.3641
74 	 50.7 	 48.0 	 0.0010 	 0.8498 	 0.7206 	 0.8132 	 0.7279 	 0.5721 	 0.4077 	 0.2658 	 0.3660
75 	 49.7 	 46.9 	 0.0010 	 0.7732 	 0.7592 	 0.7561 	 0.7625 	 0.5964 	 0.4313 	 0.2789 	 0.3657
76 	 50.2 	 47.3 	 0.0010 	 0.7595 	 0.7650 	 0.7535 	 0.7579 	 0.6000 	 0.4336 	 0.2804 	 0.3719
77 	 49.8 	 47.0 	 0.0010 	 0.7563 	 0.7644 	 0.7570 	 0.7585 	 0.5988 	 0.4269 	 0.2843 	 0.3717
78 	 49.3 	 46.5 	 0.0010 	 0.7530 	 0.7656 	 0.7498 	 0.7622 	 0.5987 	 0.4305 	 0.2800 	 0.3691
79 	 50.8 	 47.4 	 0.0010 	 0.7532 	 0.7657 	 0.9697 	 0.7171 	 0.4784 	 0.2563 	 0.1092 	 0.2422
80 	 63.1 	 59.7 	 0.0010 	 0.9829 	 0.7221 	 0.9466 	 0.7228 	 0.4940 	 0.2797 	 0.1303 	 0.2551
81 	 62.4 	 59.0 	 0.0010 	 0.9923 	 0.7186 	 0.9500 	 0.7150 	 0.4970 	 0.2863 	 0.1344 	 0.2615
82 	 64.3 	 60.8 	 0.0010 	 0.9913 	 0.7146 	 0.9533 	 0.7130 	 0.4949 	 0.2912 	 0.1407 	 0.2651
83 	 63.4 	 60.0 	 0.0010 	 0.9910 	 0.7112 	 0.9456 	 0.7162 	 0.4942 	 0.2870 	 0.1408 	 0.2637
84 	 63.4 	 60.0 	 0.0010 	 0.9906 	 0.7128 	 0.9665 	 0.7049 	 0.4797 	 0.2825 	 0.1388 	 0.2629
85 	 62.7 	 59.2 	 0.0010 	 0.9907 	 0.7054 	 0.9483 	 0.7084 	 0.4968 	 0.2971 	 0.1461 	 0.2708
86 	 63.6 	 60.2 	 0.0010 	 0.9858 	 0.7097 	 0.9555 	 0.7012 	 0.4998 	 0.3001 	 0.1530 	 0.2775
87 	 62.5 	 59.1 	 0.0010 	 0.9868 	 0.7078 	 0.9485 	 0.7076 	 0.5052 	 0.3057 	 0.1519 	 0.2751
88 	 61.6 	 58.1 	 0.0010 	 0.9871 	 0.7051 	 0.9403 	 0.7134 	 0.4928 	 0.2902 	 0.1374 	 0.2647
89 	 63.2 	 58.9 	 0.0010 	 0.9894 	 0.7024 	 0.9449 	 0.7070 	 0.4988 	 0.2986 	 0.1485 	 0.2730
90 	 77.5 	 73.2 	 0.0010 	 0.9729 	 0.7071 	 0.9223 	 0.7184 	 0.5068 	 0.3030 	 0.1545 	 0.2748
91 	 77.6 	 73.4 	 0.0010 	 0.9692 	 0.7072 	 0.9240 	 0.7179 	 0.5088 	 0.3130 	 0.1613 	 0.2811
92 	 77.8 	 73.6 	 0.0010 	 0.9617 	 0.7095 	 0.9285 	 0.7158 	 0.5125 	 0.3041 	 0.1535 	 0.2773
93 	 76.8 	 72.6 	 0.0010 	 0.9634 	 0.7092 	 0.9292 	 0.7112 	 0.5027 	 0.3041 	 0.1531 	 0.2762
94 	 77.6 	 73.5 	 0.0010 	 0.9653 	 0.7058 	 0.9251 	 0.7097 	 0.5147 	 0.3171 	 0.1683 	 0.2870
95 	 77.5 	 73.3 	 0.0010 	 0.9621 	 0.7073 	 0.9190 	 0.7188 	 0.5141 	 0.3144 	 0.1653 	 0.2823
96 	 78.1 	 73.9 	 0.0010 	 0.9642 	 0.7062 	 0.9422 	 0.6965 	 0.4991 	 0.3094 	 0.1652 	 0.2857
97 	 76.9 	 72.6 	 0.0010 	 0.9648 	 0.7062 	 0.9311 	 0.7054 	 0.4990 	 0.3033 	 0.1611 	 0.2806
98 	 77.9 	 73.7 	 0.0010 	 0.9619 	 0.7063 	 0.9288 	 0.7031 	 0.5127 	 0.3224 	 0.1754 	 0.2942
99 	 77.9 	 73.5 	 0.0010 	 0.9631 	 0.7052 	 0.9318 	 0.7065 	 0.5057 	 0.2996 	 0.1526 	 0.2773
Total train time: 77.8275 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
68 	 0.6686 	 0.7722 	 0.6489 	 0.5063 	 0.3647 	 0.4455 	 3.5712
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8190 	 0.7234 	 0.5951 	 0.4595 	 0.3333 	 0.4447 	 3.3337
